timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-22_14-15-38,3840,2160,60,1093763900.28,43.96,26.74,143.305,43.479,196.068
2025-10-22_14-15-39,3840,2160,60,1735606512.49,69.75,-16.25,49.146,10.445,183.117
2025-10-22_14-15-40,3840,2160,60,1489066292.63,59.84,0.26,14.334,10.370,39.000
2025-10-22_14-15-41,3840,2160,60,1491463625.63,59.94,0.10,15.344,10.132,40.266
2025-10-22_14-15-42,3840,2160,60,1497644844.06,60.19,-0.31,14.417,10.261,38.606
2025-10-22_14-15-43,3840,2160,60,1448709021.60,58.22,2.97,13.509,10.495,37.832
2025-10-22_14-15-44,3840,2160,60,1536331572.13,61.74,-2.90,13.836,9.902,37.156
2025-10-22_14-15-45,3840,2160,60,1477442892.67,59.38,1.04,14.224,10.029,39.287
2025-10-22_14-15-46,3840,2160,60,1510953970.13,60.72,-1.20,13.974,9.957,38.933
2025-10-22_14-15-47,3840,2160,60,1491608407.91,59.94,0.09,13.983,10.030,36.206
2025-10-22_14-15-48,3840,2160,60,1490320258.16,59.89,0.18,14.064,10.332,38.356
2025-10-22_14-15-49,3840,2160,60,1493301353.80,60.01,-0.02,14.201,10.349,37.766
2025-10-22_14-15-50,3840,2160,60,1494069198.49,60.04,-0.07,13.912,10.033,38.586
2025-10-22_14-15-51,3840,2160,60,1492897529.44,60.00,0.01,13.574,10.160,34.453
2025-10-22_14-15-52,3840,2160,60,1493184820.93,60.01,-0.01,14.181,10.180,39.844
2025-10-22_14-15-53,3840,2160,60,1469513577.10,59.06,1.57,13.444,10.123,36.988
2025-10-22_14-15-54,3840,2160,60,1516780075.68,60.96,-1.59,13.180,9.952,40.048
2025-10-22_14-15-55,3840,2160,60,1495529566.71,60.10,-0.17,13.864,10.372,38.955
2025-10-22_14-15-56,3840,2160,60,1491423651.70,59.94,0.11,13.977,10.287,37.742
2025-10-22_14-15-57,3840,2160,60,1475915983.77,59.31,1.14,14.264,10.156,41.253
2025-10-22_14-15-58,3840,2160,60,1511032951.17,60.73,-1.21,13.427,10.113,36.005
2025-10-22_14-15-59,3840,2160,60,1453539012.12,58.41,2.64,13.316,9.943,36.343
