timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-22_14-14-26,3840,2160,45,1117428398.94,44.91,0.21,120.534,24.217,193.446
2025-10-22_14-14-27,3840,2160,45,1121902244.86,45.09,-0.19,14.107,10.180,33.587
2025-10-22_14-14-28,3840,2160,45,1119776086.06,45.00,-0.00,13.995,9.957,30.511
2025-10-22_14-14-29,3840,2160,45,1119728697.79,45.00,0.00,14.139,10.307,28.550
2025-10-22_14-14-30,3840,2160,45,1119736494.41,45.00,0.00,13.816,10.016,27.577
2025-10-22_14-14-31,3840,2160,45,1119697971.46,45.00,0.00,14.174,10.406,31.867
2025-10-22_14-14-32,3840,2160,45,1119718758.18,45.00,0.00,13.765,10.545,31.916
2025-10-22_14-14-33,3840,2160,45,1103591727.74,44.35,1.44,14.267,10.518,34.523
2025-10-22_14-14-34,3840,2160,45,1136343628.18,45.67,-1.48,14.136,10.422,31.951
2025-10-22_14-14-35,3840,2160,45,1119779630.27,45.00,-0.00,14.002,10.552,31.385
2025-10-22_14-14-36,3840,2160,45,1119685890.54,45.00,0.01,14.561,10.516,35.383
2025-10-22_14-14-37,3840,2160,45,1119774952.82,45.00,-0.00,13.952,10.394,33.625
2025-10-22_14-14-38,3840,2160,45,1119712285.27,45.00,0.00,14.284,10.251,30.955
2025-10-22_14-14-39,3840,2160,45,1119672854.87,45.00,0.01,13.733,10.490,27.583
2025-10-22_14-14-40,3840,2160,45,1119794115.27,45.00,-0.00,14.226,10.445,31.930
2025-10-22_14-14-41,3840,2160,45,1119709278.93,45.00,0.00,14.148,10.589,32.369
2025-10-22_14-14-42,3840,2160,45,1119741217.44,45.00,0.00,13.759,10.221,31.754
2025-10-22_14-14-43,3840,2160,45,1119716896.13,45.00,0.00,14.543,10.511,34.179
2025-10-22_14-14-44,3840,2160,45,1119783154.34,45.00,-0.00,14.078,10.912,32.401
2025-10-22_14-14-45,3840,2160,45,1119719038.10,45.00,0.00,14.229,10.364,29.806
2025-10-22_14-14-46,3840,2160,45,1119671935.67,45.00,0.01,13.849,10.585,31.282
2025-10-22_14-14-47,3840,2160,45,1119784310.00,45.00,-0.00,14.360,10.259,32.989
2025-10-22_14-14-48,3840,2160,45,1119736067.79,45.00,0.00,14.023,10.244,32.316
2025-10-22_14-14-49,3840,2160,45,1105253016.65,44.42,1.29,14.278,10.166,32.609
2025-10-22_14-14-50,3840,2160,45,1134551884.15,45.60,-1.32,14.187,10.574,30.192
2025-10-22_14-14-51,3840,2160,45,1119703288.71,45.00,0.00,14.059,10.313,31.348
2025-10-22_14-14-52,3840,2160,45,1119750203.42,45.00,-0.00,14.535,10.237,34.247
2025-10-22_14-14-53,3840,2160,45,1118309000.43,44.94,0.13,14.484,10.241,33.417
2025-10-22_14-14-54,3840,2160,45,1117767391.56,44.92,0.18,13.991,10.375,29.548
2025-10-22_14-14-55,3840,2160,45,1123176130.86,45.14,-0.31,14.619,10.593,34.189
2025-10-22_14-14-56,3840,2160,45,1119734767.79,45.00,0.00,13.821,10.908,28.390
2025-10-22_14-14-57,3840,2160,45,1119717748.22,45.00,0.00,13.718,10.563,27.644
2025-10-22_14-14-58,3840,2160,45,1119709839.89,45.00,0.00,13.896,10.288,28.375
2025-10-22_14-14-59,3840,2160,45,1119797323.63,45.00,-0.00,14.130,10.460,32.073
2025-10-22_14-15-00,3840,2160,45,1119687113.18,45.00,0.01,14.392,10.855,31.371
2025-10-22_14-15-01,3840,2160,45,1119730593.47,45.00,0.00,13.982,10.685,32.587
2025-10-22_14-15-02,3840,2160,45,1119737380.11,45.00,0.00,14.203,10.359,29.700
2025-10-22_14-15-03,3840,2160,45,1119729482.71,45.00,0.00,13.844,10.490,30.783
2025-10-22_14-15-04,3840,2160,45,1119746838.56,45.00,-0.00,14.293,10.073,31.402
2025-10-22_14-15-05,3840,2160,45,1119671351.24,45.00,0.01,13.883,10.290,31.157
2025-10-22_14-15-06,3840,2160,45,1119775413.06,45.00,-0.00,14.674,10.106,34.082
2025-10-22_14-15-07,3840,2160,45,1119725343.14,45.00,0.00,14.052,10.485,29.430
2025-10-22_14-15-08,3840,2160,45,1119742698.86,45.00,0.00,14.197,10.217,27.385
2025-10-22_14-15-09,3840,2160,45,1119730480.37,45.00,0.00,13.379,10.070,32.060
2025-10-22_14-15-10,3840,2160,45,1119628829.38,45.00,0.01,13.666,10.006,29.981
2025-10-22_14-15-11,3840,2160,45,1118381102.76,44.95,0.12,13.276,10.148,30.149
2025-10-22_14-15-12,3840,2160,45,1107917607.73,44.52,1.06,13.869,10.063,31.003
2025-10-22_14-15-13,3840,2160,45,1133294814.02,45.54,-1.21,14.100,10.251,26.956
2025-10-22_14-15-14,3840,2160,45,1119726779.72,45.00,0.00,13.975,10.654,29.875
2025-10-22_14-15-15,3840,2160,45,1119736426.10,45.00,0.00,14.043,10.071,29.759
2025-10-22_14-15-16,3840,2160,45,1119688414.19,45.00,0.00,14.393,10.056,30.161
2025-10-22_14-15-17,3840,2160,45,1119733521.53,45.00,0.00,13.665,10.248,27.133
2025-10-22_14-15-18,3840,2160,45,1119768019.02,45.00,-0.00,14.411,9.984,33.162
2025-10-22_14-15-19,3840,2160,45,1119709727.92,45.00,0.00,13.981,9.891,30.860
2025-10-22_14-15-20,3840,2160,45,1119703949.31,45.00,0.00,13.807,10.671,32.905
2025-10-22_14-15-21,3840,2160,45,1119787283.14,45.00,-0.00,13.859,10.157,30.481
2025-10-22_14-15-22,3840,2160,45,1119724198.80,45.00,0.00,14.161,10.290,32.696
2025-10-22_14-15-23,3840,2160,45,1119720810.58,45.00,0.00,14.405,10.238,32.916
2025-10-22_14-15-24,3840,2160,45,1119753390.25,45.00,-0.00,13.705,10.204,29.770
2025-10-22_14-15-25,3840,2160,45,1119709514.07,45.00,0.00,13.892,10.116,30.347
2025-10-22_14-15-26,3840,2160,45,1119690253.75,45.00,0.00,13.657,9.998,29.004
