timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-22_14-03-42,1280,720,45,124406146.54,45.00,0.01,3.151,1.299,4.881
2025-10-22_14-03-43,1280,720,45,124414077.43,45.00,0.00,1.597,1.246,3.401
2025-10-22_14-03-44,1280,720,45,124415138.05,45.00,0.00,1.600,1.247,3.189
2025-10-22_14-03-45,1280,720,45,124414231.95,45.00,0.00,1.619,1.250,3.636
2025-10-22_14-03-46,1280,720,45,124415111.92,45.00,0.00,1.628,1.250,3.522
2025-10-22_14-03-47,1280,720,45,124415181.72,45.00,0.00,1.566,1.239,3.635
2025-10-22_14-03-48,1280,720,45,124413899.15,45.00,0.00,1.618,1.229,3.499
2025-10-22_14-03-49,1280,720,45,124413198.59,45.00,0.00,1.717,1.234,4.303
2025-10-22_14-03-50,1280,720,45,124415585.57,45.00,0.00,1.632,1.282,3.410
2025-10-22_14-03-51,1280,720,45,124415480.94,45.00,0.00,1.586,1.212,3.327
2025-10-22_14-03-52,1280,720,45,124414926.17,45.00,0.00,1.647,1.265,3.386
2025-10-22_14-03-53,1280,720,45,124412152.80,45.00,0.00,1.606,1.222,3.635
2025-10-22_14-03-54,1280,720,45,124416495.55,45.00,-0.00,1.657,1.240,3.241
2025-10-22_14-03-55,1280,720,45,124414719.40,45.00,0.00,1.631,1.254,3.796
2025-10-22_14-03-56,1280,720,45,124415246.54,45.00,0.00,1.622,1.219,3.722
2025-10-22_14-03-57,1280,720,45,124411849.87,45.00,0.00,1.694,1.218,4.217
2025-10-22_14-03-58,1280,720,45,124416473.16,45.00,-0.00,1.655,1.223,4.029
2025-10-22_14-03-59,1280,720,45,124414928.66,45.00,0.00,1.581,1.275,3.202
2025-10-22_14-04-00,1280,720,45,124414508.64,45.00,0.00,1.588,1.249,3.953
2025-10-22_14-04-01,1280,720,45,124413151.31,45.00,0.00,1.606,1.223,3.879
2025-10-22_14-04-02,1280,720,45,124415458.42,45.00,0.00,1.589,1.222,3.086
2025-10-22_14-04-03,1280,720,45,124415479.69,45.00,0.00,1.630,1.240,3.869
2025-10-22_14-04-04,1280,720,45,124413832.96,45.00,0.00,1.665,1.245,4.579
2025-10-22_14-04-05,1280,720,45,124415207.97,45.00,0.00,1.537,1.187,3.124
2025-10-22_14-04-06,1280,720,45,124414663.16,45.00,0.00,1.620,1.263,3.590
2025-10-22_14-04-07,1280,720,45,124414093.60,45.00,0.00,1.567,1.227,2.983
2025-10-22_14-04-08,1280,720,45,124414539.75,45.00,0.00,1.600,1.220,3.720
2025-10-22_14-04-09,1280,720,45,124413800.74,45.00,0.00,1.573,1.208,3.629
2025-10-22_14-04-10,1280,720,45,124415693.94,45.00,0.00,1.607,1.221,3.713
2025-10-22_14-04-11,1280,720,45,124414309.21,45.00,0.00,1.569,1.224,3.167
2025-10-22_14-04-12,1280,720,45,124414345.41,45.00,0.00,1.623,1.202,3.636
2025-10-22_14-04-13,1280,720,45,124415074.48,45.00,0.00,1.545,1.192,3.364
2025-10-22_14-04-14,1280,720,45,124414638.28,45.00,0.00,1.627,1.224,3.532
2025-10-22_14-04-15,1280,720,45,124413904.12,45.00,0.00,1.570,1.264,3.613
2025-10-22_14-04-16,1280,720,45,124414942.35,45.00,0.00,1.568,1.245,3.688
2025-10-22_14-04-17,1280,720,45,124414678.22,45.00,0.00,1.614,1.247,3.494
2025-10-22_14-04-18,1280,720,45,124413341.91,45.00,0.00,1.593,1.258,4.102
2025-10-22_14-04-19,1280,720,45,124411962.21,45.00,0.00,1.645,1.242,3.588
2025-10-22_14-04-20,1280,720,45,124418553.57,45.00,-0.00,1.607,1.217,3.780
2025-10-22_14-04-21,1280,720,45,124414900.05,45.00,0.00,1.587,1.225,3.233
2025-10-22_14-04-22,1280,720,45,124413965.21,45.00,0.00,1.606,1.233,3.731
2025-10-22_14-04-23,1280,720,45,124415452.20,45.00,0.00,1.583,1.217,3.160
2025-10-22_14-04-24,1280,720,45,124413699.59,45.00,0.00,1.595,1.232,3.820
2025-10-22_14-04-25,1280,720,45,124415084.55,45.00,0.00,1.554,1.220,3.071
2025-10-22_14-04-26,1280,720,45,124396097.00,44.99,0.02,1.695,1.189,4.422
2025-10-22_14-04-27,1280,720,45,124432291.05,45.01,-0.01,1.588,1.210,2.913
2025-10-22_14-04-28,1280,720,45,124415272.79,45.00,0.00,1.611,1.226,3.708
2025-10-22_14-04-29,1280,720,45,124414645.75,45.00,0.00,1.639,1.281,3.751
2025-10-22_14-04-30,1280,720,45,124414165.76,45.00,0.00,1.606,1.259,3.447
2025-10-22_14-04-31,1280,720,45,124415348.81,45.00,0.00,1.641,1.231,3.299
2025-10-22_14-04-32,1280,720,45,124413843.04,45.00,0.00,1.590,1.276,3.020
2025-10-22_14-04-33,1280,720,45,124410825.38,45.00,0.00,1.640,1.199,3.865
2025-10-22_14-04-34,1280,720,45,124418364.07,45.00,-0.00,1.585,1.234,3.228
2025-10-22_14-04-35,1280,720,45,124413538.98,45.00,0.00,1.643,1.279,3.584
2025-10-22_14-04-36,1280,720,45,124415308.87,45.00,0.00,1.626,1.269,3.299
2025-10-22_14-04-37,1280,720,45,124206706.73,44.92,0.17,1.644,1.229,3.880
2025-10-22_14-04-38,1280,720,45,124624096.32,45.08,-0.17,1.555,1.236,3.081
2025-10-22_14-04-39,1280,720,45,124416232.66,45.00,-0.00,1.581,1.208,3.524
2025-10-22_14-04-40,1280,720,45,124411925.88,45.00,0.00,1.653,1.166,5.228
2025-10-22_14-04-41,1280,720,45,124419663.04,45.00,-0.00,1.542,1.233,3.007
2025-10-22_14-04-42,1280,720,45,124409109.10,45.00,0.01,1.616,1.250,3.204
