timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-22_14-09-40,2560,1440,30,331743662.29,30.00,0.01,14.254,11.758,18.274
2025-10-22_14-09-41,2560,1440,30,331774811.58,30.00,0.00,6.666,4.732,14.370
2025-10-22_14-09-42,2560,1440,30,331711621.08,29.99,0.02,6.576,4.620,13.544
2025-10-22_14-09-43,2560,1440,30,331832543.60,30.01,-0.02,6.153,4.721,12.581
2025-10-22_14-09-44,2560,1440,30,331771926.50,30.00,0.00,6.483,4.746,14.139
2025-10-22_14-09-45,2560,1440,30,331769473.76,30.00,0.00,6.247,4.647,11.034
2025-10-22_14-09-46,2560,1440,30,331769440.25,30.00,0.00,6.339,4.795,14.351
2025-10-22_14-09-47,2560,1440,30,331779159.86,30.00,-0.00,6.119,4.554,13.087
2025-10-22_14-09-48,2560,1440,30,331765730.86,30.00,0.00,6.321,4.784,14.571
2025-10-22_14-09-49,2560,1440,30,331777141.98,30.00,-0.00,6.104,4.638,13.835
2025-10-22_14-09-50,2560,1440,30,331768629.43,30.00,0.00,6.245,4.688,12.411
2025-10-22_14-09-51,2560,1440,30,331771567.53,30.00,0.00,6.150,4.545,12.922
2025-10-22_14-09-52,2560,1440,30,331774988.09,30.00,0.00,6.374,4.500,14.723
2025-10-22_14-09-53,2560,1440,30,331776247.84,30.00,-0.00,6.530,4.532,12.792
2025-10-22_14-09-54,2560,1440,30,331769107.83,30.00,0.00,6.274,4.597,14.069
2025-10-22_14-09-55,2560,1440,30,331776703.37,30.00,-0.00,6.271,4.540,15.156
2025-10-22_14-09-56,2560,1440,30,331770051.69,30.00,0.00,6.245,4.545,11.678
2025-10-22_14-09-57,2560,1440,30,331768915.41,30.00,0.00,5.981,4.605,12.029
2025-10-22_14-09-58,2560,1440,30,331770746.41,30.00,0.00,6.474,4.701,16.231
2025-10-22_14-09-59,2560,1440,30,331776736.54,30.00,-0.00,6.198,4.750,12.191
