timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-22_14-04-54,1280,720,60,165872844.53,59.99,0.01,2.673,1.223,4.829
2025-10-22_14-04-55,1280,720,60,165888624.24,60.00,-0.00,1.547,1.210,3.258
2025-10-22_14-04-56,1280,720,60,165884220.00,60.00,0.00,1.569,1.199,3.674
2025-10-22_14-04-57,1280,720,60,165887937.79,60.00,0.00,1.589,1.230,3.535
2025-10-22_14-04-58,1280,720,60,165883290.91,60.00,0.00,1.596,1.213,3.501
2025-10-22_14-04-59,1280,720,60,165889390.32,60.00,-0.00,1.565,1.169,3.609
2025-10-22_14-05-00,1280,720,60,165885684.07,60.00,0.00,1.576,1.214,3.388
2025-10-22_14-05-01,1280,720,60,165588781.07,59.89,0.18,1.537,1.224,3.950
2025-10-22_14-05-02,1280,720,60,166182261.09,60.11,-0.18,1.576,1.184,3.612
2025-10-22_14-05-03,1280,720,60,165889724.42,60.00,-0.00,1.549,1.211,3.540
2025-10-22_14-05-04,1280,720,60,165888378.23,60.00,-0.00,1.464,1.199,3.599
2025-10-22_14-05-05,1280,720,60,165886852.39,60.00,0.00,1.598,1.206,3.573
2025-10-22_14-05-06,1280,720,60,165884288.01,60.00,0.00,1.618,1.216,3.563
2025-10-22_14-05-07,1280,720,60,165888027.54,60.00,-0.00,1.573,1.240,4.244
2025-10-22_14-05-08,1280,720,60,165882021.11,60.00,0.00,1.543,1.248,3.639
2025-10-22_14-05-09,1280,720,60,165884532.35,60.00,0.00,1.586,1.195,3.557
2025-10-22_14-05-10,1280,720,60,165885577.74,60.00,0.00,1.635,1.190,4.599
2025-10-22_14-05-11,1280,720,60,165887153.31,60.00,0.00,1.652,1.233,4.485
2025-10-22_14-05-12,1280,720,60,165885491.31,60.00,0.00,1.658,1.257,3.680
2025-10-22_14-05-13,1280,720,60,165885084.24,60.00,0.00,1.662,1.249,3.587
2025-10-22_14-05-14,1280,720,60,165884445.93,60.00,0.00,1.662,1.186,3.639
2025-10-22_14-05-15,1280,720,60,165889451.86,60.00,-0.00,1.604,1.191,3.663
2025-10-22_14-05-16,1280,720,60,165554301.30,59.88,0.20,1.582,1.143,3.461
2025-10-22_14-05-17,1280,720,60,166217958.94,60.12,-0.20,1.567,1.216,3.353
2025-10-22_14-05-18,1280,720,60,165882428.51,60.00,0.00,1.605,1.211,3.701
2025-10-22_14-05-19,1280,720,60,165892001.48,60.00,-0.00,1.531,1.224,3.276
2025-10-22_14-05-20,1280,720,60,165886021.48,60.00,0.00,1.607,1.201,3.654
2025-10-22_14-05-21,1280,720,60,165884897.95,60.00,0.00,1.526,1.184,3.175
2025-10-22_14-05-22,1280,720,60,165885948.32,60.00,0.00,1.581,1.177,4.226
2025-10-22_14-05-23,1280,720,60,165884392.84,60.00,0.00,1.567,1.249,3.670
2025-10-22_14-05-24,1280,720,60,165835032.62,59.98,0.03,1.520,1.213,2.229
2025-10-22_14-05-25,1280,720,60,165938377.07,60.02,-0.03,1.595,1.217,3.637
2025-10-22_14-05-26,1280,720,60,165887543.81,60.00,0.00,1.578,1.212,3.970
2025-10-22_14-05-27,1280,720,60,165885197.20,60.00,0.00,1.587,1.247,3.657
2025-10-22_14-05-28,1280,720,60,165886362.20,60.00,0.00,1.612,1.244,3.366
2025-10-22_14-05-29,1280,720,60,165885993.28,60.00,0.00,1.605,1.203,3.980
2025-10-22_14-05-30,1280,720,60,165886593.12,60.00,0.00,1.659,1.275,4.293
2025-10-22_14-05-31,1280,720,60,165887384.39,60.00,0.00,1.636,1.188,3.773
2025-10-22_14-05-32,1280,720,60,165885386.64,60.00,0.00,1.625,1.211,3.497
2025-10-22_14-05-33,1280,720,60,165884856.48,60.00,0.00,1.589,1.156,3.744
2025-10-22_14-05-34,1280,720,60,165886245.75,60.00,0.00,1.634,1.289,3.911
2025-10-22_14-05-35,1280,720,60,165886849.24,60.00,0.00,1.640,1.231,4.058
2025-10-22_14-05-36,1280,720,60,165885238.67,60.00,0.00,1.578,1.243,3.851
2025-10-22_14-05-37,1280,720,60,165885366.74,60.00,0.00,1.623,1.245,3.585
2025-10-22_14-05-38,1280,720,60,165884440.95,60.00,0.00,1.598,1.266,3.261
2025-10-22_14-05-39,1280,720,60,165888725.43,60.00,-0.00,1.636,1.225,4.617
2025-10-22_14-05-40,1280,720,60,165884057.10,60.00,0.00,1.651,1.236,4.452
2025-10-22_14-05-41,1280,720,60,165887562.22,60.00,0.00,1.598,1.158,3.965
2025-10-22_14-05-42,1280,720,60,165885461.29,60.00,0.00,1.638,1.187,3.855
2025-10-22_14-05-43,1280,720,60,165887867.95,60.00,0.00,1.578,1.246,3.341
2025-10-22_14-05-44,1280,720,60,165886691.32,60.00,0.00,1.639,1.260,4.588
2025-10-22_14-05-45,1280,720,60,165886937.33,60.00,0.00,1.638,1.231,4.147
2025-10-22_14-05-46,1280,720,60,165885727.20,60.00,0.00,1.639,1.207,4.097
2025-10-22_14-05-47,1280,720,60,165885138.98,60.00,0.00,1.688,1.233,4.096
2025-10-22_14-05-48,1280,720,60,165885169.00,60.00,0.00,1.644,1.218,3.932
2025-10-22_14-05-49,1280,720,60,165885032.48,60.00,0.00,1.631,1.218,4.023
2025-10-22_14-05-50,1280,720,60,165888969.95,60.00,-0.00,1.678,1.235,4.086
2025-10-22_14-05-51,1280,720,60,165884560.55,60.00,0.00,1.691,1.231,4.333
2025-10-22_14-05-52,1280,720,60,165884899.78,60.00,0.00,1.701,1.201,3.457
2025-10-22_14-05-53,1280,720,60,165887477.29,60.00,0.00,1.620,1.243,3.489
2025-10-22_14-05-54,1280,720,60,165883894.21,60.00,0.00,1.649,1.245,3.667
