timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-22_14-27-25,2560,1440,45,486566093.18,44.00,2.23,13.226,6.886,30.694
2025-10-22_14-27-26,2560,1440,45,497676395.13,45.00,-0.00,8.741,6.737,12.227
2025-10-22_14-27-27,2560,1440,45,497639205.62,45.00,0.00,8.686,6.960,10.794
2025-10-22_14-27-28,2560,1440,45,497654715.75,45.00,0.00,8.776,7.168,11.562
2025-10-22_14-27-29,2560,1440,45,497662693.64,45.00,0.00,8.590,6.575,12.656
2025-10-22_14-27-30,2560,1440,45,497653898.12,45.00,0.00,9.152,6.900,13.299
2025-10-22_14-27-31,2560,1440,45,497658470.52,45.00,0.00,8.768,6.648,10.881
2025-10-22_14-27-32,2560,1440,45,497661142.43,45.00,0.00,8.607,6.524,12.057
2025-10-22_14-27-33,2560,1440,45,497658729.79,45.00,0.00,8.809,6.786,11.606
2025-10-22_14-27-34,2560,1440,45,497649794.59,45.00,0.00,8.738,6.975,11.512
2025-10-22_14-27-35,2560,1440,45,497666462.95,45.00,-0.00,8.747,6.282,11.881
2025-10-22_14-27-36,2560,1440,45,497639609.19,45.00,0.00,8.636,6.558,11.465
2025-10-22_14-27-37,2560,1440,45,497589673.54,44.99,0.01,9.042,6.319,12.952
2025-10-22_14-27-38,2560,1440,45,497742248.57,45.01,-0.02,8.868,6.952,13.320
2025-10-22_14-27-39,2560,1440,45,497658565.07,45.00,0.00,8.834,6.841,11.161
2025-10-22_14-27-40,2560,1440,45,497658799.47,45.00,0.00,8.934,6.419,11.407
2025-10-22_14-27-41,2560,1440,45,497660599.49,45.00,0.00,8.870,6.448,11.330
2025-10-22_14-27-42,2560,1440,45,497546520.81,44.99,0.02,8.844,6.885,12.118
2025-10-22_14-27-43,2560,1440,45,497773208.46,45.01,-0.02,8.751,6.638,11.950
2025-10-22_14-27-44,2560,1440,45,497654496.79,45.00,0.00,8.883,6.337,11.912
2025-10-22_14-27-45,2560,1440,45,497656660.06,45.00,0.00,8.714,7.059,12.634
2025-10-22_14-27-46,2560,1440,45,497656899.93,45.00,0.00,8.798,6.688,11.719
2025-10-22_14-27-47,2560,1440,45,497665166.53,45.00,-0.00,8.842,6.777,10.971
