timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-22_14-28-36,2560,1440,60,652432440.21,58.99,1.68,11.767,6.925,30.677
2025-10-22_14-28-37,2560,1440,60,663557664.13,60.00,-0.00,8.712,6.882,11.708
2025-10-22_14-28-38,2560,1440,60,663555895.74,60.00,-0.00,8.774,6.408,11.060
2025-10-22_14-28-39,2560,1440,60,663548914.50,60.00,0.00,8.457,6.875,10.894
2025-10-22_14-28-40,2560,1440,60,663522164.73,60.00,0.00,8.883,6.903,11.481
2025-10-22_14-28-41,2560,1440,60,663542320.24,60.00,0.00,8.654,6.744,12.216
2025-10-22_14-28-42,2560,1440,60,663537194.49,60.00,0.00,8.600,6.599,11.115
2025-10-22_14-28-43,2560,1440,60,663545424.93,60.00,0.00,8.807,7.005,11.377
2025-10-22_14-28-44,2560,1440,60,663548336.55,60.00,0.00,8.732,6.947,11.846
2025-10-22_14-28-45,2560,1440,60,663550357.71,60.00,0.00,8.896,7.074,12.574
2025-10-22_14-28-46,2560,1440,60,663540798.10,60.00,0.00,8.841,7.044,11.729
2025-10-22_14-28-47,2560,1440,60,663536769.18,60.00,0.00,8.866,7.060,11.820
2025-10-22_14-28-48,2560,1440,60,663547133.55,60.00,0.00,9.083,7.252,12.908
2025-10-22_14-28-49,2560,1440,60,663550829.50,60.00,0.00,8.491,6.526,11.515
2025-10-22_14-28-50,2560,1440,60,663539873.81,60.00,0.00,8.941,6.753,11.817
2025-10-22_14-28-51,2560,1440,60,663549201.15,60.00,0.00,8.990,7.031,12.442
2025-10-22_14-28-52,2560,1440,60,663537720.00,60.00,0.00,9.087,6.985,12.441
2025-10-22_14-28-53,2560,1440,60,663552664.22,60.00,-0.00,8.831,7.018,11.885
2025-10-22_14-28-54,2560,1440,60,663526983.71,60.00,0.00,8.643,7.004,11.684
2025-10-22_14-28-55,2560,1440,60,663552352.35,60.00,-0.00,8.944,6.971,11.747
2025-10-22_14-28-56,2560,1440,60,663550556.78,60.00,0.00,8.662,6.885,11.161
2025-10-22_14-28-57,2560,1440,60,663545545.03,60.00,0.00,8.920,6.866,11.710
2025-10-22_14-28-58,2560,1440,60,663542652.67,60.00,0.00,9.143,7.056,13.884
2025-10-22_14-28-59,2560,1440,60,663532202.19,60.00,0.00,8.795,6.868,11.777
2025-10-22_14-29-00,2560,1440,60,663550909.12,60.00,0.00,9.113,6.769,11.694
2025-10-22_14-29-01,2560,1440,60,662674119.15,59.92,0.13,8.617,6.853,11.329
2025-10-22_14-29-02,2560,1440,60,664425103.75,60.08,-0.13,8.936,7.350,12.539
2025-10-22_14-29-03,2560,1440,60,663537587.30,60.00,0.00,9.042,6.704,11.157
2025-10-22_14-29-04,2560,1440,60,663542898.85,60.00,0.00,8.694,6.700,11.904
2025-10-22_14-29-05,2560,1440,60,663550922.39,60.00,0.00,8.833,7.044,11.348
2025-10-22_14-29-06,2560,1440,60,663535120.33,60.00,0.00,8.815,6.943,12.143
2025-10-22_14-29-07,2560,1440,60,663552751.14,60.00,-0.00,8.849,7.184,11.866
2025-10-22_14-29-08,2560,1440,60,663539182.41,60.00,0.00,8.925,6.868,12.225
2025-10-22_14-29-09,2560,1440,60,663549114.22,60.00,0.00,8.757,7.064,11.149
2025-10-22_14-29-10,2560,1440,60,663534482.69,60.00,0.00,8.855,6.555,12.538
2025-10-22_14-29-11,2560,1440,60,663551866.63,60.00,0.00,8.804,6.715,11.692
2025-10-22_14-29-12,2560,1440,60,663540199.60,60.00,0.00,8.936,6.994,10.835
2025-10-22_14-29-13,2560,1440,60,663541203.52,60.00,0.00,8.853,6.856,11.504
2025-10-22_14-29-14,2560,1440,60,663550244.91,60.00,0.00,8.862,6.899,11.661
2025-10-22_14-29-15,2560,1440,60,663539415.31,60.00,0.00,9.091,7.011,12.330
2025-10-22_14-29-16,2560,1440,60,663542918.09,60.00,0.00,8.914,6.869,12.025
2025-10-22_14-29-17,2560,1440,60,663469407.35,59.99,0.01,8.906,6.523,11.592
2025-10-22_14-29-18,2560,1440,60,663616871.87,60.01,-0.01,8.842,7.248,12.089
2025-10-22_14-29-19,2560,1440,60,663544188.09,60.00,0.00,8.968,6.884,12.017
2025-10-22_14-29-20,2560,1440,60,663544401.09,60.00,0.00,8.965,6.701,11.797
2025-10-22_14-29-21,2560,1440,60,663545292.22,60.00,0.00,8.960,6.398,11.564
2025-10-22_14-29-22,2560,1440,60,663525029.03,60.00,0.00,8.869,7.133,11.882
2025-10-22_14-29-23,2560,1440,60,663542898.85,60.00,0.00,8.840,6.680,13.463
2025-10-22_14-29-24,2560,1440,60,663554013.89,60.00,-0.00,8.754,6.984,11.222
2025-10-22_14-29-25,2560,1440,60,663561613.02,60.00,-0.00,8.559,6.643,10.976
2025-10-22_14-29-26,2560,1440,60,663522038.00,60.00,0.00,8.660,6.633,11.638
2025-10-22_14-29-27,2560,1440,60,663564093.46,60.00,-0.00,8.770,7.209,13.272
2025-10-22_14-29-28,2560,1440,60,663532727.03,60.00,0.00,8.560,6.535,10.833
2025-10-22_14-29-29,2560,1440,60,663557690.67,60.00,-0.00,8.807,6.508,11.639
2025-10-22_14-29-30,2560,1440,60,663527469.39,60.00,0.00,8.498,6.715,11.230
2025-10-22_14-29-31,2560,1440,60,663498074.19,60.00,0.01,8.698,6.464,12.478
2025-10-22_14-29-32,2560,1440,60,663609717.46,60.01,-0.01,8.761,6.976,11.721
2025-10-22_14-29-33,2560,1440,60,663536410.21,60.00,0.00,8.453,6.615,11.308
2025-10-22_14-29-34,2560,1440,60,663554798.21,60.00,-0.00,8.580,6.924,12.454
2025-10-22_14-29-35,2560,1440,60,663542480.16,60.00,0.00,8.661,6.667,11.473
2025-10-22_14-29-36,2560,1440,60,663538796.91,60.00,0.00,8.600,6.491,12.293
