timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-22_14-26-15,2560,1440,30,331749080.55,30.00,0.01,14.337,11.585,29.415
2025-10-22_14-26-16,2560,1440,30,331773939.02,30.00,0.00,8.892,6.480,12.548
2025-10-22_14-26-17,2560,1440,30,331774038.55,30.00,0.00,8.871,6.894,11.539
2025-10-22_14-26-18,2560,1440,30,331768417.76,30.00,0.00,8.600,6.770,10.678
2025-10-22_14-26-19,2560,1440,30,331769431.96,30.00,0.00,8.930,6.550,12.300
2025-10-22_14-26-20,2560,1440,30,331777089.89,30.00,-0.00,8.612,6.887,10.774
2025-10-22_14-26-21,2560,1440,30,331764356.40,30.00,0.00,8.760,6.993,10.836
2025-10-22_14-26-22,2560,1440,30,331777927.63,30.00,-0.00,8.622,6.497,10.664
2025-10-22_14-26-23,2560,1440,30,331772101.01,30.00,0.00,8.726,7.066,10.512
2025-10-22_14-26-24,2560,1440,30,331774773.10,30.00,0.00,8.610,6.873,10.705
2025-10-22_14-26-25,2560,1440,30,331766426.88,30.00,0.00,8.575,6.419,11.313
2025-10-22_14-26-26,2560,1440,30,331777502.29,30.00,-0.00,9.051,6.994,11.833
2025-10-22_14-26-27,2560,1440,30,331772626.20,30.00,0.00,8.671,6.578,10.689
2025-10-22_14-26-28,2560,1440,30,331770917.27,30.00,0.00,8.935,6.650,12.953
2025-10-22_14-26-29,2560,1440,30,331756036.91,30.00,0.01,8.571,6.626,11.386
2025-10-22_14-26-30,2560,1440,30,331804343.06,30.00,-0.01,8.564,6.839,11.997
2025-10-22_14-26-31,2560,1440,30,331739053.89,30.00,0.01,8.627,6.720,11.708
2025-10-22_14-26-32,2560,1440,30,331785500.35,30.00,-0.00,8.494,6.273,10.640
2025-10-22_14-26-33,2560,1440,30,331771485.92,30.00,0.00,9.016,7.123,11.690
2025-10-22_14-26-34,2560,1440,30,331777336.07,30.00,-0.00,8.590,6.643,11.372
2025-10-22_14-26-35,2560,1440,30,331769611.11,30.00,0.00,8.545,7.032,10.237
2025-10-22_14-26-36,2560,1440,30,331728911.41,30.00,0.01,8.760,6.583,11.385
2025-10-22_14-26-37,2560,1440,30,331817309.60,30.00,-0.01,8.495,6.687,11.494
2025-10-22_14-26-38,2560,1440,30,331771632.23,30.00,0.00,8.193,6.842,10.795
2025-10-22_14-26-39,2560,1440,30,331773915.80,30.00,0.00,8.690,6.743,11.337
2025-10-22_14-26-40,2560,1440,30,331768743.55,30.00,0.00,8.816,6.441,10.786
2025-10-22_14-26-41,2560,1440,30,331775049.13,30.00,0.00,8.694,6.619,11.048
2025-10-22_14-26-42,2560,1440,30,331769863.92,30.00,0.00,8.732,6.644,11.901
2025-10-22_14-26-43,2560,1440,30,331774088.32,30.00,0.00,8.556,6.929,10.168
2025-10-22_14-26-44,2560,1440,30,331770232.84,30.00,0.00,8.642,7.359,10.835
2025-10-22_14-26-45,2560,1440,30,331772493.16,30.00,0.00,8.904,6.540,11.722
2025-10-22_14-26-46,2560,1440,30,331772247.66,30.00,0.00,8.850,6.943,12.231
2025-10-22_14-26-47,2560,1440,30,331768932.99,30.00,0.00,8.521,7.083,10.518
2025-10-22_14-26-48,2560,1440,30,331775707.37,30.00,0.00,8.501,6.560,11.043
2025-10-22_14-26-49,2560,1440,30,331695414.93,29.99,0.02,8.636,6.564,10.353
2025-10-22_14-26-50,2560,1440,30,331846803.50,30.01,-0.02,8.853,6.925,11.777
2025-10-22_14-26-51,2560,1440,30,331771991.20,30.00,0.00,8.645,6.947,11.390
2025-10-22_14-26-52,2560,1440,30,331774743.57,30.00,0.00,8.617,6.629,12.018
2025-10-22_14-26-53,2560,1440,30,331767457.32,30.00,0.00,8.711,7.075,10.905
2025-10-22_14-26-54,2560,1440,30,331773662.99,30.00,0.00,8.491,6.590,12.034
2025-10-22_14-26-55,2560,1440,30,331776102.85,30.00,-0.00,8.804,7.094,12.431
2025-10-22_14-26-56,2560,1440,30,331771459.38,30.00,0.00,8.867,6.771,12.419
2025-10-22_14-26-57,2560,1440,30,331772529.33,30.00,0.00,8.465,6.831,11.692
2025-10-22_14-26-58,2560,1440,30,331770349.29,30.00,0.00,8.641,7.055,12.306
2025-10-22_14-26-59,2560,1440,30,331773437.05,30.00,0.00,8.697,6.765,10.699
2025-10-22_14-27-00,2560,1440,30,331772516.39,30.00,0.00,8.685,6.379,10.921
2025-10-22_14-27-01,2560,1440,30,331691510.54,29.99,0.03,8.846,7.057,11.484
2025-10-22_14-27-02,2560,1440,30,331850438.70,30.01,-0.02,8.895,6.756,11.962
2025-10-22_14-27-03,2560,1440,30,331768132.12,30.00,0.00,9.000,6.725,11.314
2025-10-22_14-27-04,2560,1440,30,331778675.80,30.00,-0.00,8.811,6.949,12.221
2025-10-22_14-27-05,2560,1440,30,331770521.81,30.00,0.00,9.102,6.498,12.044
2025-10-22_14-27-06,2560,1440,30,331753660.37,30.00,0.01,8.840,6.768,12.372
2025-10-22_14-27-07,2560,1440,30,331792398.51,30.00,-0.00,8.719,7.315,11.101
2025-10-22_14-27-08,2560,1440,30,331768115.20,30.00,0.00,8.774,7.118,11.534
2025-10-22_14-27-09,2560,1440,30,331769115.79,30.00,0.00,8.903,7.001,11.566
2025-10-22_14-27-10,2560,1440,30,331776229.26,30.00,-0.00,8.860,6.969,12.228
2025-10-22_14-27-11,2560,1440,30,331765592.85,30.00,0.00,8.696,6.703,11.457
2025-10-22_14-27-12,2560,1440,30,331779875.52,30.00,-0.00,9.130,6.768,11.526
2025-10-22_14-27-13,2560,1440,30,331770056.67,30.00,0.00,8.646,7.132,11.960
2025-10-22_14-27-14,2560,1440,30,331774886.23,30.00,0.00,8.395,6.393,11.507
2025-10-22_14-27-15,2560,1440,30,331771977.93,30.00,0.00,8.755,6.925,17.554
