timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-22_14-22-44,1920,1080,30,186607057.57,30.00,0.01,7.459,5.691,14.007
2025-10-22_14-22-45,1920,1080,30,186623790.42,30.00,0.00,4.776,3.279,8.238
2025-10-22_14-22-46,1920,1080,30,186622161.96,30.00,0.00,4.241,2.910,6.349
2025-10-22_14-22-47,1920,1080,30,186620251.17,30.00,0.00,4.458,3.165,6.205
2025-10-22_14-22-48,1920,1080,30,186623261.35,30.00,0.00,4.347,3.262,6.267
2025-10-22_14-22-49,1920,1080,30,186620611.90,30.00,0.00,4.131,3.268,6.488
2025-10-22_14-22-50,1920,1080,30,186622863.09,30.00,0.00,4.467,2.907,6.960
2025-10-22_14-22-51,1920,1080,30,186542334.00,29.99,0.04,4.578,3.220,6.927
2025-10-22_14-22-52,1920,1080,30,186701478.13,30.01,-0.04,4.463,3.052,6.194
2025-10-22_14-22-53,1920,1080,30,186621300.15,30.00,0.00,4.206,2.990,6.863
2025-10-22_14-22-54,1920,1080,30,186621126.03,30.00,0.00,4.228,3.077,6.767
2025-10-22_14-22-55,1920,1080,30,186621673.95,30.00,0.00,4.332,3.137,6.681
2025-10-22_14-22-56,1920,1080,30,186623295.12,30.00,0.00,4.427,3.043,6.984
2025-10-22_14-22-57,1920,1080,30,186570225.61,29.99,0.03,4.528,3.408,6.132
2025-10-22_14-22-58,1920,1080,30,186672488.37,30.01,-0.03,4.158,3.079,5.338
2025-10-22_14-22-59,1920,1080,30,186622760.27,30.00,0.00,4.378,3.292,6.849
2025-10-22_14-23-00,1920,1080,30,186622524.75,30.00,0.00,4.043,3.027,5.349
2025-10-22_14-23-01,1920,1080,30,186617764.35,30.00,0.00,4.287,2.931,6.164
2025-10-22_14-23-02,1920,1080,30,186525750.17,29.98,0.05,4.037,3.070,5.706
2025-10-22_14-23-03,1920,1080,30,186720350.50,30.02,-0.05,4.429,3.104,6.219
2025-10-22_14-23-04,1920,1080,30,186622663.04,30.00,0.00,4.471,3.133,6.088
2025-10-22_14-23-05,1920,1080,30,186619701.40,30.00,0.00,4.508,3.062,6.332
2025-10-22_14-23-06,1920,1080,30,186624050.39,30.00,-0.00,4.247,3.093,5.925
2025-10-22_14-23-07,1920,1080,30,186621645.95,30.00,0.00,4.365,3.301,6.978
2025-10-22_14-23-08,1920,1080,30,186619946.24,30.00,0.00,4.200,2.882,5.767
2025-10-22_14-23-09,1920,1080,30,186620497.88,30.00,0.00,4.320,2.873,6.002
2025-10-22_14-23-10,1920,1080,30,186624676.89,30.00,-0.00,4.267,2.972,5.653
2025-10-22_14-23-11,1920,1080,30,186621903.86,30.00,0.00,4.098,3.094,5.520
2025-10-22_14-23-12,1920,1080,30,186622220.00,30.00,0.00,4.219,3.073,5.543
2025-10-22_14-23-13,1920,1080,30,186622376.95,30.00,0.00,4.263,3.096,6.080
2025-10-22_14-23-14,1920,1080,30,186620537.07,30.00,0.00,4.187,3.447,5.457
2025-10-22_14-23-15,1920,1080,30,186618562.87,30.00,0.00,4.342,2.779,6.933
2025-10-22_14-23-16,1920,1080,30,186624880.50,30.00,-0.00,4.126,2.942,5.441
2025-10-22_14-23-17,1920,1080,30,186622341.49,30.00,0.00,4.406,3.502,6.394
2025-10-22_14-23-18,1920,1080,30,186621664.62,30.00,0.00,4.296,2.976,7.382
