timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-22_14-20-24,1280,720,45,124409817.58,45.00,0.00,3.431,1.741,7.272
2025-10-22_14-20-25,1280,720,45,121648288.23,44.00,2.22,2.691,1.794,4.771
2025-10-22_14-20-26,1280,720,45,127177534.21,46.00,-2.22,2.784,1.925,9.163
2025-10-22_14-20-27,1280,720,45,124415310.61,45.00,0.00,2.837,1.707,6.149
2025-10-22_14-20-28,1280,720,45,124415053.82,45.00,0.00,2.523,1.779,4.571
2025-10-22_14-20-29,1280,720,45,124413048.30,45.00,0.00,2.480,1.881,4.364
2025-10-22_14-20-30,1280,720,45,124415668.43,45.00,0.00,2.484,1.770,4.453
2025-10-22_14-20-31,1280,720,45,124415237.09,45.00,0.00,2.408,1.695,4.089
2025-10-22_14-20-32,1280,720,45,124413595.46,45.00,0.00,2.460,1.695,3.494
2025-10-22_14-20-33,1280,720,45,124414633.80,45.00,0.00,2.453,1.752,3.606
2025-10-22_14-20-34,1280,720,45,124413227.70,45.00,0.00,2.534,1.916,3.783
2025-10-22_14-20-35,1280,720,45,124415948.87,45.00,0.00,2.528,1.706,3.826
2025-10-22_14-20-36,1280,720,45,124411490.21,45.00,0.00,2.609,1.679,4.294
2025-10-22_14-20-37,1280,720,45,124417950.75,45.00,-0.00,2.468,1.832,4.445
2025-10-22_14-20-38,1280,720,45,124414344.54,45.00,0.00,2.546,1.868,4.351
2025-10-22_14-20-39,1280,720,45,124414734.83,45.00,0.00,2.607,1.875,4.513
2025-10-22_14-20-40,1280,720,45,124414404.39,45.00,0.00,2.500,1.830,4.607
2025-10-22_14-20-41,1280,720,45,124414739.80,45.00,0.00,2.402,1.796,3.841
2025-10-22_14-20-42,1280,720,45,124414439.22,45.00,0.00,2.382,1.847,4.235
2025-10-22_14-20-43,1280,720,45,124413697.72,45.00,0.00,2.471,1.662,3.702
2025-10-22_14-20-44,1280,720,45,124415163.56,45.00,0.00,2.585,1.890,4.491
2025-10-22_14-20-45,1280,720,45,124414399.41,45.00,0.00,2.497,1.712,5.025
2025-10-22_14-20-46,1280,720,45,124414833.24,45.00,0.00,2.411,1.761,4.186
2025-10-22_14-20-47,1280,720,45,124413985.61,45.00,0.00,2.356,1.783,3.838
2025-10-22_14-20-48,1280,720,45,124415356.77,45.00,0.00,2.607,1.826,5.220
2025-10-22_14-20-49,1280,720,45,124413917.06,45.00,0.00,2.453,1.766,4.728
2025-10-22_14-20-50,1280,720,45,124415299.42,45.00,0.00,2.476,1.778,4.280
2025-10-22_14-20-51,1280,720,45,121647069.47,44.00,2.23,2.437,1.785,4.502
2025-10-22_14-20-52,1280,720,45,127181424.33,46.00,-2.22,2.561,1.914,4.207
2025-10-22_14-20-53,1280,720,45,124415076.34,45.00,0.00,2.920,1.816,9.527
2025-10-22_14-20-54,1280,720,45,124414350.76,45.00,0.00,2.523,1.872,4.836
