timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-22_14-23-55,1920,1080,45,279913848.18,45.00,0.01,6.632,3.320,16.103
2025-10-22_14-23-56,1920,1080,45,279935239.98,45.00,0.00,4.383,3.196,6.626
2025-10-22_14-23-57,1920,1080,45,279930068.00,45.00,0.00,4.561,3.008,7.075
2025-10-22_14-23-58,1920,1080,45,279931947.15,45.00,0.00,4.338,2.956,6.259
2025-10-22_14-23-59,1920,1080,45,279934751.77,45.00,0.00,4.634,3.162,6.817
2025-10-22_14-24-00,1920,1080,45,279930586.98,45.00,0.00,4.633,2.946,7.219
2025-10-22_14-24-01,1920,1080,45,279934965.08,45.00,0.00,4.350,2.995,7.075
2025-10-22_14-24-02,1920,1080,45,279932954.05,45.00,0.00,4.387,3.149,7.843
2025-10-22_14-24-03,1920,1080,45,279931164.75,45.00,0.00,4.466,3.119,8.120
2025-10-22_14-24-04,1920,1080,45,279933747.65,45.00,0.00,4.583,2.940,6.589
2025-10-22_14-24-05,1920,1080,45,279928890.37,45.00,0.00,4.630,3.094,7.339
2025-10-22_14-24-06,1920,1080,45,279933548.62,45.00,0.00,4.560,2.986,7.052
2025-10-22_14-24-07,1920,1080,45,279931742.52,45.00,0.00,4.596,3.171,6.357
2025-10-22_14-24-08,1920,1080,45,279933284.93,45.00,0.00,4.545,3.642,6.271
2025-10-22_14-24-09,1920,1080,45,279933430.77,45.00,0.00,4.396,3.102,6.029
2025-10-22_14-24-10,1920,1080,45,279939791.78,45.00,-0.00,4.540,3.436,6.536
2025-10-22_14-24-11,1920,1080,45,279929894.45,45.00,0.00,4.440,3.285,6.932
2025-10-22_14-24-12,1920,1080,45,279939264.37,45.00,-0.00,4.326,3.050,5.871
2025-10-22_14-24-13,1920,1080,45,279932297.90,45.00,0.00,4.228,3.189,6.065
2025-10-22_14-24-14,1920,1080,45,279815745.55,44.98,0.04,4.530,3.193,6.495
2025-10-22_14-24-15,1920,1080,45,280039954.19,45.02,-0.04,4.361,2.834,6.354
2025-10-22_14-24-16,1920,1080,45,279931520.82,45.00,0.00,4.281,3.238,6.795
2025-10-22_14-24-17,1920,1080,45,279932984.84,45.00,0.00,4.291,3.147,6.247
2025-10-22_14-24-18,1920,1080,45,279903898.66,44.99,0.01,4.293,3.033,6.407
2025-10-22_14-24-19,1920,1080,45,279952295.74,45.00,-0.01,4.479,3.073,7.128
2025-10-22_14-24-20,1920,1080,45,279943755.00,45.00,-0.00,4.378,2.734,6.380
2025-10-22_14-24-21,1920,1080,45,279930373.96,45.00,0.00,4.247,3.097,5.616
2025-10-22_14-24-22,1920,1080,45,279936448.74,45.00,-0.00,4.430,3.184,6.563
2025-10-22_14-24-23,1920,1080,45,279930715.75,45.00,0.00,4.282,2.907,6.112
2025-10-22_14-24-24,1920,1080,45,279935127.72,45.00,0.00,4.103,3.010,6.186
2025-10-22_14-24-25,1920,1080,45,279933304.80,45.00,0.00,4.437,3.334,7.211
2025-10-22_14-24-26,1920,1080,45,279931604.79,45.00,0.00,4.364,3.065,6.454
2025-10-22_14-24-27,1920,1080,45,279931868.77,45.00,0.00,4.452,3.047,7.400
