timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-22_14-16-53,640,480,30,27645400.83,30.00,0.01,1.151,0.823,2.266
2025-10-22_14-16-54,640,480,30,27648746.54,30.00,-0.00,0.739,0.494,1.146
2025-10-22_14-16-55,640,480,30,27647770.33,30.00,0.00,0.687,0.539,1.162
2025-10-22_14-16-56,640,480,30,27648010.81,30.00,-0.00,0.866,0.624,2.701
2025-10-22_14-16-57,640,480,30,27648156.77,30.00,-0.00,0.758,0.533,1.339
2025-10-22_14-16-58,640,480,30,27646485.41,30.00,0.01,0.710,0.559,1.053
2025-10-22_14-16-59,640,480,30,27647304.73,30.00,0.00,0.741,0.504,1.372
2025-10-22_14-17-00,640,480,30,27647925.21,30.00,0.00,0.738,0.511,2.425
2025-10-22_14-17-01,640,480,30,27647669.25,30.00,0.00,0.721,0.525,1.392
2025-10-22_14-17-02,640,480,30,27647384.21,30.00,0.00,0.849,0.544,2.818
2025-10-22_14-17-03,640,480,30,27647697.51,30.00,0.00,0.773,0.502,2.114
2025-10-22_14-17-04,640,480,30,27647398.64,30.00,0.00,0.698,0.476,1.121
2025-10-22_14-17-05,640,480,30,27648177.25,30.00,-0.00,0.733,0.512,1.009
2025-10-22_14-17-06,640,480,30,27647739.06,30.00,0.00,0.689,0.544,0.916
2025-10-22_14-17-07,640,480,30,27647574.78,30.00,0.00,0.845,0.540,2.388
2025-10-22_14-17-08,640,480,30,27647795.02,30.00,0.00,0.722,0.533,1.527
2025-10-22_14-17-09,640,480,30,27647708.59,30.00,0.00,0.734,0.514,2.062
2025-10-22_14-17-10,640,480,30,27647678.65,30.00,0.00,0.711,0.520,1.217
2025-10-22_14-17-11,640,480,30,27647383.68,30.00,0.00,0.756,0.565,1.028
2025-10-22_14-17-12,640,480,30,27647451.53,30.00,0.00,0.870,0.522,2.248
2025-10-22_14-17-13,640,480,30,27647978.38,30.00,0.00,0.818,0.573,2.268
2025-10-22_14-17-14,640,480,30,27647799.44,30.00,0.00,0.796,0.531,2.520
2025-10-22_14-17-15,640,480,30,27647728.53,30.00,0.00,0.850,0.542,2.573
2025-10-22_14-17-16,640,480,30,27647524.38,30.00,0.00,0.779,0.552,2.402
2025-10-22_14-17-17,640,480,30,27647888.91,30.00,0.00,0.705,0.550,1.008
2025-10-22_14-17-18,640,480,30,27647613.85,30.00,0.00,0.719,0.512,1.303
2025-10-22_14-17-19,640,480,30,27647636.57,30.00,0.00,0.753,0.534,1.288
2025-10-22_14-17-20,640,480,30,27647340.45,30.00,0.00,0.715,0.549,0.914
2025-10-22_14-17-21,640,480,30,27647760.65,30.00,0.00,0.770,0.497,2.593
2025-10-22_14-17-22,640,480,30,27648064.25,30.00,-0.00,0.732,0.510,1.264
2025-10-22_14-17-23,640,480,30,27647408.07,30.00,0.00,0.729,0.531,1.457
2025-10-22_14-17-24,640,480,30,27647540.17,30.00,0.00,0.778,0.458,1.192
2025-10-22_14-17-25,640,480,30,27647785.87,30.00,0.00,0.755,0.498,1.346
2025-10-22_14-17-26,640,480,30,27647909.67,30.00,0.00,0.765,0.527,1.671
2025-10-22_14-17-27,640,480,30,27647642.38,30.00,0.00,0.822,0.542,2.615
2025-10-22_14-17-28,640,480,30,27647317.75,30.00,0.00,0.707,0.512,1.174
2025-10-22_14-17-29,640,480,30,27648045.15,30.00,-0.00,0.776,0.573,1.433
2025-10-22_14-17-30,640,480,30,27647714.68,30.00,0.00,0.789,0.580,1.595
2025-10-22_14-17-31,640,480,30,27647315.51,30.00,0.00,0.803,0.539,2.046
2025-10-22_14-17-32,640,480,30,27647535.19,30.00,0.00,0.722,0.520,1.068
2025-10-22_14-17-33,640,480,30,27647664.27,30.00,0.00,0.863,0.554,2.227
2025-10-22_14-17-34,640,480,30,27648263.71,30.00,-0.00,0.796,0.538,2.282
2025-10-22_14-17-35,640,480,30,27647613.57,30.00,0.00,0.716,0.517,0.949
2025-10-22_14-17-36,640,480,30,27647565.38,30.00,0.00,0.792,0.530,2.184
2025-10-22_14-17-37,640,480,30,27647808.01,30.00,0.00,0.732,0.478,1.403
2025-10-22_14-17-38,640,480,30,27647686.70,30.00,0.00,0.738,0.513,1.856
2025-10-22_14-17-39,640,480,30,27647601.13,30.00,0.00,0.717,0.525,1.094
2025-10-22_14-17-40,640,480,30,27647486.42,30.00,0.00,0.773,0.564,1.401
2025-10-22_14-17-41,640,480,30,27647181.75,30.00,0.00,0.858,0.604,2.852
2025-10-22_14-17-42,640,480,30,27648226.58,30.00,-0.00,0.860,0.534,2.363
2025-10-22_14-17-43,640,480,30,27647809.12,30.00,0.00,0.728,0.489,1.212
2025-10-22_14-17-44,640,480,30,27647370.94,30.00,0.00,0.759,0.496,1.574
2025-10-22_14-17-45,640,480,30,27648013.82,30.00,-0.00,0.727,0.512,1.278
2025-10-22_14-17-46,640,480,30,27647595.29,30.00,0.00,0.810,0.539,2.073
2025-10-22_14-17-47,640,480,30,27647524.10,30.00,0.00,0.727,0.444,1.043
2025-10-22_14-17-48,640,480,30,27647914.68,30.00,0.00,0.738,0.570,1.119
2025-10-22_14-17-49,640,480,30,27647675.33,30.00,0.00,0.745,0.562,1.196
2025-10-22_14-17-50,640,480,30,27647537.40,30.00,0.00,0.752,0.536,1.219
2025-10-22_14-17-51,640,480,30,27647383.13,30.00,0.00,0.789,0.532,1.818
2025-10-22_14-17-52,640,480,30,27647758.17,30.00,0.00,0.802,0.551,1.358
2025-10-22_14-17-53,640,480,30,27648032.13,30.00,-0.00,0.741,0.551,1.183
