timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-22_14-21-34,1280,720,60,165873741.00,59.99,0.01,3.251,2.019,8.894
2025-10-22_14-21-35,1280,720,60,165885910.67,60.00,0.00,2.648,1.717,4.184
2025-10-22_14-21-36,1280,720,60,165887714.18,60.00,0.00,2.637,1.736,4.390
2025-10-22_14-21-37,1280,720,60,165887035.86,60.00,0.00,2.803,1.834,5.725
2025-10-22_14-21-38,1280,720,60,165886381.11,60.00,0.00,2.607,1.776,5.073
2025-10-22_14-21-39,1280,720,60,165883831.67,60.00,0.00,2.647,1.723,4.832
2025-10-22_14-21-40,1280,720,60,165888314.19,60.00,-0.00,2.613,1.881,4.299
2025-10-22_14-21-41,1280,720,60,165885400.58,60.00,0.00,2.594,1.673,5.023
2025-10-22_14-21-42,1280,720,60,165886755.02,60.00,0.00,2.665,1.867,4.811
2025-10-22_14-21-43,1280,720,60,165885393.94,60.00,0.00,2.681,1.858,4.272
2025-10-22_14-21-44,1280,720,60,165886691.98,60.00,0.00,2.593,1.868,4.316
2025-10-22_14-21-45,1280,720,60,165884852.00,60.00,0.00,2.565,1.942,4.206
2025-10-22_14-21-46,1280,720,60,165887557.91,60.00,0.00,2.603,1.855,4.629
2025-10-22_14-21-47,1280,720,60,165883574.06,60.00,0.00,2.666,1.859,4.588
2025-10-22_14-21-48,1280,720,60,165887946.75,60.00,0.00,2.565,1.771,4.267
2025-10-22_14-21-49,1280,720,60,165879155.16,60.00,0.01,2.503,1.736,3.727
2025-10-22_14-21-50,1280,720,60,165893456.40,60.00,-0.00,2.548,1.626,4.140
2025-10-22_14-21-51,1280,720,60,165884991.84,60.00,0.00,2.656,1.699,5.328
2025-10-22_14-21-52,1280,720,60,165831586.75,59.98,0.03,2.649,1.857,4.566
2025-10-22_14-21-53,1280,720,60,165940262.06,60.02,-0.03,2.588,1.804,4.538
2025-10-22_14-21-54,1280,720,60,165882625.07,60.00,0.00,2.528,1.816,4.438
2025-10-22_14-21-55,1280,720,60,165775744.95,59.96,0.07,2.532,1.841,4.359
2025-10-22_14-21-56,1280,720,60,166007950.04,60.04,-0.07,2.573,1.720,4.722
2025-10-22_14-21-57,1280,720,60,165875612.08,60.00,0.01,2.517,1.726,4.335
2025-10-22_14-21-58,1280,720,60,165889911.22,60.00,-0.00,2.515,1.830,4.614
2025-10-22_14-21-59,1280,720,60,165885531.96,60.00,0.00,2.713,1.765,4.996
2025-10-22_14-22-00,1280,720,60,165882937.58,60.00,0.00,2.741,1.807,5.673
2025-10-22_14-22-01,1280,720,60,165889359.46,60.00,-0.00,2.537,1.959,4.038
2025-10-22_14-22-02,1280,720,60,165884878.71,60.00,0.00,2.616,1.729,4.199
2025-10-22_14-22-03,1280,720,60,165887037.52,60.00,0.00,2.584,1.711,4.152
2025-10-22_14-22-04,1280,720,60,165884071.04,60.00,0.00,2.518,1.897,4.823
2025-10-22_14-22-05,1280,720,60,165883424.60,60.00,0.00,2.642,1.858,4.884
2025-10-22_14-22-06,1280,720,60,165859901.51,59.99,0.02,2.766,1.921,4.975
2025-10-22_14-22-07,1280,720,60,165916174.39,60.01,-0.02,2.663,1.746,5.113
2025-10-22_14-22-08,1280,720,60,165882847.68,60.00,0.00,2.578,1.813,4.907
2025-10-22_14-22-09,1280,720,60,165887512.95,60.00,0.00,2.596,1.688,4.562
2025-10-22_14-22-10,1280,720,60,165887488.07,60.00,0.00,2.592,1.830,4.480
2025-10-22_14-22-11,1280,720,60,165881702.80,60.00,0.00,2.597,1.848,4.310
2025-10-22_14-22-12,1280,720,60,165891571.65,60.00,-0.00,2.611,1.721,4.420
2025-10-22_14-22-13,1280,720,60,165885179.62,60.00,0.00,2.541,1.687,5.269
2025-10-22_14-22-14,1280,720,60,165886731.80,60.00,0.00,2.467,1.852,3.869
2025-10-22_14-22-15,1280,720,60,165858549.16,59.99,0.02,2.597,1.804,4.727
2025-10-22_14-22-16,1280,720,60,165913120.24,60.01,-0.02,2.553,1.822,4.326
2025-10-22_14-22-17,1280,720,60,165883878.12,60.00,0.00,2.622,1.751,4.855
2025-10-22_14-22-18,1280,720,60,165889161.72,60.00,-0.00,2.632,1.656,6.258
2025-10-22_14-22-19,1280,720,60,165779660.34,59.96,0.07,2.557,1.740,4.850
2025-10-22_14-22-20,1280,720,60,165989427.01,60.04,-0.06,2.523,1.737,5.045
2025-10-22_14-22-21,1280,720,60,165888368.94,60.00,-0.00,2.583,1.806,5.029
2025-10-22_14-22-22,1280,720,60,165883309.82,60.00,0.00,2.534,1.764,4.596
2025-10-22_14-22-23,1280,720,60,165888656.42,60.00,-0.00,2.519,1.785,4.396
2025-10-22_14-22-24,1280,720,60,165885698.00,60.00,0.00,2.432,1.789,4.411
2025-10-22_14-22-25,1280,720,60,165886974.49,60.00,0.00,2.622,1.774,4.198
2025-10-22_14-22-26,1280,720,60,165885867.70,60.00,0.00,2.541,1.794,4.604
2025-10-22_14-22-27,1280,720,60,165883233.35,60.00,0.00,2.654,1.866,5.221
2025-10-22_14-22-28,1280,720,60,165886735.11,60.00,0.00,2.568,1.771,4.664
2025-10-22_14-22-29,1280,720,60,165888105.34,60.00,-0.00,2.556,1.744,4.549
2025-10-22_14-22-30,1280,720,60,165884973.26,60.00,0.00,2.388,1.872,3.414
2025-10-22_14-22-31,1280,720,60,165882919.34,60.00,0.00,2.649,1.771,5.056
2025-10-22_14-22-32,1280,720,60,165886864.84,60.00,0.00,2.635,1.857,4.772
2025-10-22_14-22-33,1280,720,60,165882924.31,60.00,0.00,2.584,1.951,4.708
