timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-22_14-30-56,3840,2160,45,1020130273.07,41.00,8.90,40.719,27.257,63.544
2025-10-22_14-30-57,3840,2160,45,1069968048.40,43.00,4.45,31.088,23.333,42.203
2025-10-22_14-30-58,3840,2160,45,1094851398.51,44.00,2.22,31.111,24.211,41.825
2025-10-22_14-30-59,3840,2160,45,1045036666.95,42.00,6.67,33.645,24.309,42.500
2025-10-22_14-31-00,3840,2160,45,1070014177.36,43.00,4.44,32.322,23.860,41.445
2025-10-22_14-31-01,3840,2160,45,1045063962.51,42.00,6.67,33.314,24.020,44.486
2025-10-22_14-31-02,3840,2160,45,1069977192.34,43.00,4.44,32.951,24.610,40.822
2025-10-22_14-31-03,3840,2160,45,1045074475.66,42.00,6.67,32.138,23.722,42.712
2025-10-22_14-31-04,3840,2160,45,1092866099.70,43.92,2.40,30.132,23.749,42.136
2025-10-22_14-31-05,3840,2160,45,1071925928.28,43.08,4.27,31.754,23.811,41.761
2025-10-22_14-31-06,3840,2160,45,1067545398.51,42.90,4.66,30.638,23.708,40.671
2025-10-22_14-31-07,3840,2160,45,1047448753.71,42.09,6.46,30.407,24.330,42.870
2025-10-22_14-31-08,3840,2160,45,1094848289.17,44.00,2.22,27.677,22.713,38.107
2025-10-22_14-31-09,3840,2160,45,1119728545.51,45.00,0.00,33.155,24.165,41.895
2025-10-22_14-31-10,3840,2160,45,1094836639.15,44.00,2.22,30.686,23.391,42.225
2025-10-22_14-31-11,3840,2160,45,1119754583.92,45.00,-0.00,32.924,24.132,42.757
2025-10-22_14-31-12,3840,2160,45,1094845348.45,44.00,2.22,30.799,22.969,42.105
2025-10-22_14-31-13,3840,2160,45,1069962714.68,43.00,4.45,32.197,24.456,40.025
2025-10-22_14-31-14,3840,2160,45,1144557942.80,46.00,-2.22,29.562,23.427,43.249
2025-10-22_14-31-15,3840,2160,45,1070000845.77,43.00,4.44,30.794,23.721,41.830
2025-10-22_14-31-16,3840,2160,45,1144629944.82,46.00,-2.22,29.772,21.933,38.601
2025-10-22_14-31-17,3840,2160,45,1094850559.86,44.00,2.22,31.293,23.503,40.756
2025-10-22_14-31-18,3840,2160,45,1119722318.82,45.00,0.00,31.590,23.790,42.086
2025-10-22_14-31-19,3840,2160,45,1144629521.31,46.00,-2.22,29.046,23.596,40.370
2025-10-22_14-31-20,3840,2160,45,1094825637.49,44.00,2.23,30.280,23.402,42.528
2025-10-22_14-31-21,3840,2160,45,1144627755.14,46.00,-2.22,31.249,22.837,40.155
2025-10-22_14-31-22,3840,2160,45,1119723048.86,45.00,0.00,27.422,22.280,40.400
2025-10-22_14-31-23,3840,2160,45,1119733840.65,45.00,0.00,27.776,23.704,37.374
2025-10-22_14-31-24,3840,2160,45,1119772175.71,45.00,-0.00,26.867,22.531,38.225
2025-10-22_14-31-25,3840,2160,45,1119726637.52,45.00,0.00,29.205,22.194,39.042
2025-10-22_14-31-26,3840,2160,45,1143459652.23,45.95,-2.12,26.276,23.635,31.017
2025-10-22_14-31-27,3840,2160,45,1118235783.96,44.94,0.13,26.189,22.826,30.692
2025-10-22_14-31-28,3840,2160,45,1121731792.87,45.08,-0.18,26.499,21.984,31.646
2025-10-22_14-31-29,3840,2160,45,1095400410.67,44.02,2.17,26.733,22.580,30.976
2025-10-22_14-31-30,3840,2160,45,1070004147.87,43.00,4.44,27.544,23.452,32.525
2025-10-22_14-31-31,3840,2160,45,1094841630.42,44.00,2.22,26.855,23.320,31.234
2025-10-22_14-31-32,3840,2160,45,1094844987.15,44.00,2.22,27.122,23.026,30.160
