timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-22_14-32-07,3840,2160,60,1045007996.65,42.00,30.01,36.139,23.470,65.059
2025-10-22_14-32-08,3840,2160,60,1069969832.02,43.00,28.33,27.303,23.355,31.536
2025-10-22_14-32-09,3840,2160,60,1118705986.28,44.96,25.07,26.728,22.721,30.478
2025-10-22_14-32-10,3840,2160,60,1095841090.13,44.04,26.60,26.502,22.074,30.229
2025-10-22_14-32-11,3840,2160,60,1144622709.65,46.00,23.33,26.395,22.343,29.833
2025-10-22_14-32-12,3840,2160,60,1094863809.78,44.00,26.67,27.046,22.570,30.983
2025-10-22_14-32-13,3840,2160,60,1144571450.21,46.00,23.34,26.244,21.443,30.269
2025-10-22_14-32-14,3840,2160,60,1143605898.18,45.96,23.40,26.649,23.456,31.459
2025-10-22_14-32-15,3840,2160,60,1145623546.51,46.04,23.27,26.450,23.086,31.462
2025-10-22_14-32-16,3840,2160,60,1144633970.51,46.00,23.33,26.692,23.251,30.861
2025-10-22_14-32-17,3840,2160,60,1144620932.06,46.00,23.33,26.713,23.152,30.612
2025-10-22_14-32-18,3840,2160,60,1194383194.53,48.00,20.00,25.548,22.089,29.301
2025-10-22_14-32-19,3840,2160,60,1169454386.64,47.00,21.67,25.708,22.785,29.438
2025-10-22_14-32-20,3840,2160,60,1169539921.53,47.00,21.66,26.663,23.238,31.719
2025-10-22_14-32-21,3840,2160,60,1169470215.83,47.00,21.67,25.757,22.182,29.145
2025-10-22_14-32-22,3840,2160,60,1219306930.29,49.00,18.33,25.554,21.293,29.912
2025-10-22_14-32-23,3840,2160,60,1189952468.92,47.82,20.30,25.900,21.803,30.003
2025-10-22_14-32-24,3840,2160,60,1173857128.38,47.17,21.38,25.926,22.308,29.492
2025-10-22_14-32-25,3840,2160,60,1169511471.27,47.00,21.67,26.304,22.588,31.301
2025-10-22_14-32-26,3840,2160,60,1194345980.23,48.00,20.00,26.263,22.188,30.675
2025-10-22_14-32-27,3840,2160,60,1169469735.20,47.00,21.67,26.203,22.331,33.925
2025-10-22_14-32-28,3840,2160,60,1192774763.71,47.93,20.11,26.226,22.113,32.377
2025-10-22_14-32-29,3840,2160,60,1171112916.95,47.06,21.56,26.371,23.140,31.744
2025-10-22_14-32-30,3840,2160,60,1194297940.32,48.00,20.01,25.787,22.231,29.918
2025-10-22_14-32-31,3840,2160,60,1169273267.87,46.99,21.68,26.406,23.141,32.848
2025-10-22_14-32-32,3840,2160,60,1169811357.37,47.01,21.65,26.703,21.985,33.357
2025-10-22_14-32-33,3840,2160,60,1190661172.51,47.85,20.25,25.825,21.774,29.415
2025-10-22_14-32-34,3840,2160,60,1196951803.20,48.10,19.83,25.968,21.619,32.466
2025-10-22_14-32-35,3840,2160,60,1170601959.40,47.04,21.59,25.749,21.997,30.042
2025-10-22_14-32-36,3840,2160,60,1194263518.43,47.99,20.01,26.483,22.298,31.609
2025-10-22_14-32-37,3840,2160,60,1169626159.07,47.00,21.66,26.556,22.840,30.358
2025-10-22_14-32-38,3840,2160,60,1169504417.98,47.00,21.67,26.701,22.919,31.715
2025-10-22_14-32-39,3840,2160,60,1169499870.99,47.00,21.67,26.548,23.064,30.443
2025-10-22_14-32-40,3840,2160,60,1169095925.10,46.98,21.69,26.857,23.196,30.986
2025-10-22_14-32-41,3840,2160,60,1169893637.27,47.02,21.64,26.367,22.260,31.834
2025-10-22_14-32-42,3840,2160,60,1194368140.85,48.00,20.00,26.062,22.453,30.253
2025-10-22_14-32-43,3840,2160,60,1194403812.15,48.00,20.00,26.143,22.014,31.072
2025-10-22_14-32-44,3840,2160,60,1194377892.74,48.00,20.00,26.058,22.247,31.001
2025-10-22_14-32-45,3840,2160,60,1169486185.79,47.00,21.67,26.698,21.596,31.837
2025-10-22_14-32-46,3840,2160,60,1194392791.40,48.00,20.00,26.025,22.656,30.967
2025-10-22_14-32-47,3840,2160,60,1219258932.98,49.00,18.33,25.670,22.126,30.279
2025-10-22_14-32-48,3840,2160,60,1169477176.32,47.00,21.67,26.042,22.005,31.291
2025-10-22_14-32-49,3840,2160,60,1194268686.66,47.99,20.01,25.876,22.407,32.851
2025-10-22_14-32-50,3840,2160,60,1194477460.68,48.00,19.99,26.437,23.925,31.054
2025-10-22_14-32-51,3840,2160,60,1169527078.63,47.00,21.67,26.662,23.164,31.735
2025-10-22_14-32-52,3840,2160,60,1193561193.71,47.97,20.06,25.940,22.049,30.248
2025-10-22_14-32-53,3840,2160,60,1170299085.62,47.03,21.61,26.488,23.119,30.437
2025-10-22_14-32-54,3840,2160,60,1194353039.77,48.00,20.00,25.794,22.330,29.506
2025-10-22_14-32-55,3840,2160,60,1144649956.79,46.00,23.33,26.098,22.274,29.840
2025-10-22_14-32-56,3840,2160,60,1094835816.94,44.00,26.67,26.873,22.723,32.017
2025-10-22_14-32-57,3840,2160,60,1119708880.33,45.00,25.00,27.010,21.701,42.297
2025-10-22_14-32-58,3840,2160,60,1169515021.92,47.00,21.67,31.211,22.954,41.317
2025-10-22_14-32-59,3840,2160,60,1144607216.30,46.00,23.33,29.811,22.196,41.022
2025-10-22_14-33-00,3840,2160,60,1119737216.63,45.00,25.00,28.529,22.698,40.063
2025-10-22_14-33-01,3840,2160,60,1119744296.73,45.00,25.00,32.340,23.399,42.043
2025-10-22_14-33-02,3840,2160,60,1094833360.19,44.00,26.67,30.256,22.939,39.212
2025-10-22_14-33-03,3840,2160,60,1094854639.25,44.00,26.67,30.663,23.033,41.792
2025-10-22_14-33-04,3840,2160,60,1144625943.20,46.00,23.33,30.581,24.245,40.582
2025-10-22_14-33-05,3840,2160,60,846008927.25,34.00,43.33,32.872,24.099,41.593
2025-10-22_14-33-06,3840,2160,60,1144564845.25,46.00,23.34,35.513,26.197,42.425
