timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-13_00-15-51,3840,2160,45,1020018603.15,40.99,8.91,22.260,13.198,61.629
2025-10-13_00-15-52,3840,2160,45,1119861401.79,45.00,-0.01,16.855,12.870,28.317
2025-10-13_00-15-53,3840,2160,45,1119735459.78,45.00,0.00,16.666,12.939,22.773
2025-10-13_00-15-54,3840,2160,45,1119757422.53,45.00,-0.00,17.145,12.618,23.627
2025-10-13_00-15-55,3840,2160,45,1119734706.20,45.00,0.00,18.887,12.923,37.720
2025-10-13_00-15-56,3840,2160,45,1094820102.25,44.00,2.23,17.388,12.910,26.682
2025-10-13_00-15-57,3840,2160,45,1094759191.02,44.00,2.23,17.026,12.950,26.357
2025-10-13_00-15-58,3840,2160,45,1119855747.05,45.00,-0.01,16.223,12.786,21.995
2025-10-13_00-15-59,3840,2160,45,1119632838.37,45.00,0.01,16.204,12.429,21.316
2025-10-13_00-16-00,3840,2160,45,1119871427.93,45.01,-0.01,16.788,12.820,33.507
2025-10-13_00-16-01,3840,2160,45,1119740083.15,45.00,0.00,19.233,11.993,41.832
2025-10-13_00-16-02,3840,2160,45,1119643670.97,45.00,0.01,16.952,12.464,25.842
2025-10-13_00-16-03,3840,2160,45,1094834481.27,44.00,2.22,17.038,12.890,25.338
2025-10-13_00-16-04,3840,2160,45,1119761053.96,45.00,-0.00,16.438,12.909,21.231
2025-10-13_00-16-05,3840,2160,45,1119742673.10,45.00,0.00,16.622,12.770,22.554
2025-10-13_00-16-06,3840,2160,45,1119787245.06,45.00,-0.00,19.105,12.485,43.484
2025-10-13_00-16-07,3840,2160,45,1119758235.49,45.00,-0.00,16.894,12.140,23.217
2025-10-13_00-16-08,3840,2160,45,1119688570.94,45.00,0.00,16.645,12.715,22.873
2025-10-13_00-16-09,3840,2160,45,1119789828.52,45.00,-0.00,16.940,13.010,27.672
2025-10-13_00-16-10,3840,2160,45,1119751728.53,45.00,-0.00,17.204,12.896,28.460
2025-10-13_00-16-11,3840,2160,45,1094804923.35,44.00,2.23,18.451,12.899,36.770
2025-10-13_00-16-12,3840,2160,45,1119762628.37,45.00,-0.00,16.244,12.785,20.185
2025-10-13_00-16-13,3840,2160,45,1119815312.08,45.00,-0.01,16.407,12.693,21.595
2025-10-13_00-16-14,3840,2160,45,1119743992.16,45.00,0.00,16.387,12.944,22.259
2025-10-13_00-16-15,3840,2160,45,1119722012.02,45.00,0.00,16.393,12.822,21.451
2025-10-13_00-16-16,3840,2160,45,1094862245.22,44.00,2.22,16.949,12.994,22.062
2025-10-13_00-16-17,3840,2160,45,1119732910.17,45.00,0.00,18.905,13.035,33.777
2025-10-13_00-16-18,3840,2160,45,1119655716.27,45.00,0.01,16.730,12.796,24.821
2025-10-13_00-16-19,3840,2160,45,1119828325.31,45.00,-0.01,17.137,12.771,23.718
2025-10-13_00-16-20,3840,2160,45,1119660054.61,45.00,0.01,15.999,12.569,20.043
2025-10-13_00-16-21,3840,2160,45,1119807267.99,45.00,-0.01,16.926,12.768,23.873
2025-10-13_00-16-22,3840,2160,45,1119742668.63,45.00,0.00,18.919,12.707,35.287
2025-10-13_00-16-23,3840,2160,45,1119619438.98,44.99,0.01,16.724,12.798,21.686
2025-10-13_00-16-24,3840,2160,45,1119793824.11,45.00,-0.00,16.391,12.816,21.855
2025-10-13_00-16-25,3840,2160,45,1094955067.97,44.00,2.21,16.668,12.865,22.369
2025-10-13_00-16-26,3840,2160,45,1119737112.50,45.00,0.00,17.629,12.994,28.266
2025-10-13_00-16-27,3840,2160,45,1119735521.36,45.00,0.00,17.070,12.858,30.027
2025-10-13_00-16-28,3840,2160,45,1094838838.63,44.00,2.22,18.567,12.767,33.582
2025-10-13_00-16-29,3840,2160,45,1094771884.82,44.00,2.23,17.673,12.885,27.745
2025-10-13_00-16-30,3840,2160,45,1119809636.52,45.00,-0.01,16.705,12.784,25.453
2025-10-13_00-16-31,3840,2160,45,1119648637.29,45.00,0.01,16.955,12.257,27.507
2025-10-13_00-16-32,3840,2160,45,1119849837.01,45.00,-0.01,16.768,12.901,28.734
2025-10-13_00-16-33,3840,2160,45,1119771931.59,45.00,-0.00,18.531,13.076,36.262
