timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-13_00-11-15,2560,1440,30,298577773.65,27.00,10.01,9.886,7.374,25.059
2025-10-13_00-11-16,2560,1440,30,331762303.86,30.00,0.00,6.489,5.337,11.658
2025-10-13_00-11-17,2560,1440,30,331781732.19,30.00,-0.00,7.094,5.422,17.166
2025-10-13_00-11-18,2560,1440,30,331782836.39,30.00,-0.00,5.632,5.224,6.580
2025-10-13_00-11-19,2560,1440,30,331742419.04,30.00,0.01,5.680,5.236,7.186
2025-10-13_00-11-20,2560,1440,30,331767725.05,30.00,0.00,5.650,5.289,7.235
2025-10-13_00-11-21,2560,1440,30,331812226.93,30.00,-0.01,5.798,5.237,7.198
2025-10-13_00-11-22,2560,1440,30,331754175.55,30.00,0.01,6.111,5.293,8.932
2025-10-13_00-11-23,2560,1440,30,331783620.74,30.00,-0.00,6.158,5.300,10.941
2025-10-13_00-11-24,2560,1440,30,331783071.29,30.00,-0.00,5.913,5.281,9.231
2025-10-13_00-11-25,2560,1440,30,331768932.66,30.00,0.00,5.927,5.349,7.765
2025-10-13_00-11-26,2560,1440,30,320715226.89,29.00,3.33,5.695,5.301,7.165
2025-10-13_00-11-27,2560,1440,30,331769092.24,30.00,0.00,5.721,5.237,7.009
2025-10-13_00-11-28,2560,1440,30,331771366.48,30.00,0.00,6.586,5.352,9.889
2025-10-13_00-11-29,2560,1440,30,331788427.80,30.00,-0.00,5.847,5.328,8.672
2025-10-13_00-11-30,2560,1440,30,331743575.71,30.00,0.01,5.660,5.281,6.875
2025-10-13_00-11-31,2560,1440,30,331784184.12,30.00,-0.00,6.110,5.365,9.859
2025-10-13_00-11-32,2560,1440,30,331791822.16,30.00,-0.00,5.909,5.258,9.697
2025-10-13_00-11-33,2560,1440,30,331771440.47,30.00,0.00,6.102,5.269,7.779
2025-10-13_00-11-34,2560,1440,30,331753584.74,30.00,0.01,5.792,5.199,7.768
2025-10-13_00-11-35,2560,1440,30,331778718.26,30.00,-0.00,6.080,5.283,9.715
2025-10-13_00-11-36,2560,1440,30,331780312.48,30.00,-0.00,5.987,5.267,9.755
2025-10-13_00-11-37,2560,1440,30,331764411.47,30.00,0.00,6.301,5.245,10.999
2025-10-13_00-11-38,2560,1440,30,331811923.29,30.00,-0.01,5.588,5.325,6.209
2025-10-13_00-11-39,2560,1440,30,331780336.37,30.00,-0.00,6.456,5.345,8.903
2025-10-13_00-11-40,2560,1440,30,331738052.48,30.00,0.01,5.626,5.226,7.346
2025-10-13_00-11-41,2560,1440,30,331784362.29,30.00,-0.00,6.373,5.196,9.610
2025-10-13_00-11-42,2560,1440,30,331801336.35,30.00,-0.01,5.883,5.324,7.120
2025-10-13_00-11-43,2560,1440,30,331776594.54,30.00,-0.00,6.188,5.222,10.005
2025-10-13_00-11-44,2560,1440,30,331777131.69,30.00,-0.00,6.233,5.280,8.788
2025-10-13_00-11-45,2560,1440,30,331739988.63,30.00,0.01,5.933,5.195,8.656
2025-10-13_00-11-46,2560,1440,30,320745645.30,29.00,3.32,5.784,5.315,6.988
2025-10-13_00-11-47,2560,1440,30,331770104.11,30.00,0.00,6.428,5.321,10.058
2025-10-13_00-11-48,2560,1440,30,331773560.80,30.00,0.00,6.117,5.213,10.202
2025-10-13_00-11-49,2560,1440,30,331777255.45,30.00,-0.00,6.180,5.279,9.081
2025-10-13_00-11-50,2560,1440,30,331775306.26,30.00,0.00,5.724,5.272,6.773
2025-10-13_00-11-51,2560,1440,30,331746829.83,30.00,0.01,5.689,5.314,6.884
2025-10-13_00-11-52,2560,1440,30,320719134.51,29.00,3.33,5.751,5.211,8.275
2025-10-13_00-11-53,2560,1440,30,331778454.50,30.00,-0.00,5.731,5.229,8.419
2025-10-13_00-11-54,2560,1440,30,331788758.27,30.00,-0.00,5.842,5.293,6.985
2025-10-13_00-11-55,2560,1440,30,331747520.80,30.00,0.01,7.023,5.314,28.601
2025-10-13_00-11-56,2560,1440,30,331785519.92,30.00,-0.00,5.779,5.245,6.934
2025-10-13_00-11-57,2560,1440,30,331791158.54,30.00,-0.00,5.640,5.227,7.245
2025-10-13_00-11-58,2560,1440,30,331780088.53,30.00,-0.00,5.845,5.266,7.629
2025-10-13_00-11-59,2560,1440,30,331773121.87,30.00,0.00,5.977,5.281,7.738
2025-10-13_00-12-00,2560,1440,30,331772926.46,30.00,0.00,6.267,5.313,8.682
2025-10-13_00-12-01,2560,1440,30,331788971.95,30.00,-0.00,5.599,5.161,8.209
2025-10-13_00-12-02,2560,1440,30,331768536.20,30.00,0.00,5.713,5.219,7.432
2025-10-13_00-12-03,2560,1440,30,331773426.77,30.00,0.00,6.404,5.262,10.479
2025-10-13_00-12-04,2560,1440,30,331750210.73,30.00,0.01,6.196,5.263,10.445
2025-10-13_00-12-05,2560,1440,30,331763589.06,30.00,0.00,6.554,5.240,9.777
2025-10-13_00-12-06,2560,1440,30,331818716.68,30.00,-0.01,5.996,5.277,9.788
2025-10-13_00-12-07,2560,1440,30,331734443.63,30.00,0.01,5.945,5.282,7.887
2025-10-13_00-12-08,2560,1440,30,331803834.03,30.00,-0.01,5.619,5.151,9.547
2025-10-13_00-12-09,2560,1440,30,331789392.35,30.00,-0.00,5.762,5.232,9.113
2025-10-13_00-12-10,2560,1440,30,331762590.49,30.00,0.00,5.640,5.178,7.829
2025-10-13_00-12-11,2560,1440,30,331747845.56,30.00,0.01,6.450,5.346,10.416
2025-10-13_00-12-12,2560,1440,30,331778512.56,30.00,-0.00,5.708,5.380,6.606
2025-10-13_00-12-13,2560,1440,30,331768881.90,30.00,0.00,5.682,5.149,7.802
2025-10-13_00-12-14,2560,1440,30,331808262.71,30.00,-0.01,5.717,5.249,6.583
2025-10-13_00-12-15,2560,1440,30,331781136.30,30.00,-0.00,6.066,5.292,9.536
2025-10-13_00-12-16,2560,1440,30,320672081.00,29.00,3.35,6.436,5.336,11.047
