timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-13_00-05-53,1280,720,45,124414911.49,45.00,0.00,1.643,1.248,2.823
2025-10-13_00-05-54,1280,720,45,124408914.04,45.00,0.01,1.406,1.243,1.817
2025-10-13_00-05-55,1280,720,45,124421071.40,45.00,-0.00,1.563,1.177,2.899
2025-10-13_00-05-56,1280,720,45,121655268.88,44.00,2.22,1.525,1.191,2.658
2025-10-13_00-05-57,1280,720,45,124411321.14,45.00,0.00,1.461,1.223,2.048
2025-10-13_00-05-58,1280,720,45,124415912.04,45.00,0.00,1.425,1.233,2.260
2025-10-13_00-05-59,1280,720,45,124418898.46,45.00,-0.00,1.383,1.248,1.800
2025-10-13_00-06-00,1280,720,45,124411392.42,45.00,0.00,1.432,1.230,1.916
2025-10-13_00-06-01,1280,720,45,124408180.45,45.00,0.01,1.550,1.222,2.322
2025-10-13_00-06-02,1280,720,45,124423006.51,45.00,-0.01,1.495,1.217,2.444
2025-10-13_00-06-03,1280,720,45,124416512.60,45.00,-0.00,1.550,1.264,3.000
2025-10-13_00-06-04,1280,720,45,124414499.31,45.00,0.00,1.472,1.263,1.974
2025-10-13_00-06-05,1280,720,45,121646662.21,44.00,2.23,1.490,1.236,2.240
2025-10-13_00-06-06,1280,720,45,110595658.39,40.00,11.11,1.593,1.223,2.623
2025-10-13_00-06-07,1280,720,45,124413915.69,45.00,0.00,1.434,1.218,1.974
2025-10-13_00-06-08,1280,720,45,124423984.16,45.00,-0.01,1.427,1.238,2.048
2025-10-13_00-06-09,1280,720,45,124407290.00,45.00,0.01,1.497,1.207,2.583
2025-10-13_00-06-10,1280,720,45,121653344.51,44.00,2.22,1.466,1.267,2.163
2025-10-13_00-06-11,1280,720,45,124415483.18,45.00,0.00,1.469,1.241,2.252
2025-10-13_00-06-12,1280,720,45,124415371.45,45.00,0.00,1.623,1.210,2.800
2025-10-13_00-06-13,1280,720,45,124417466.63,45.00,-0.00,1.454,1.262,1.903
2025-10-13_00-06-14,1280,720,45,124414805.24,45.00,0.00,1.443,1.264,2.070
2025-10-13_00-06-15,1280,720,45,124421402.87,45.00,-0.00,1.501,1.253,2.345
2025-10-13_00-06-16,1280,720,45,124405872.37,45.00,0.01,1.426,1.223,2.037
2025-10-13_00-06-17,1280,720,45,110595318.30,40.00,11.11,1.569,1.252,3.382
2025-10-13_00-06-18,1280,720,45,124414876.91,45.00,0.00,1.705,1.230,2.889
2025-10-13_00-06-19,1280,720,45,124420303.20,45.00,-0.00,1.533,1.235,2.675
2025-10-13_00-06-20,1280,720,45,124411241.15,45.00,0.00,1.438,1.211,2.384
2025-10-13_00-06-21,1280,720,45,124421028.72,45.00,-0.00,1.415,1.182,2.011
2025-10-13_00-06-22,1280,720,45,113347232.59,41.00,8.90,1.729,1.270,3.680
2025-10-13_00-06-23,1280,720,45,124420487.47,45.00,-0.00,1.505,1.211,2.409
2025-10-13_00-06-24,1280,720,45,124421721.41,45.00,-0.00,1.495,1.223,2.515
2025-10-13_00-06-25,1280,720,45,124414268.78,45.00,0.00,1.483,1.235,2.365
2025-10-13_00-06-26,1280,720,45,124403707.79,45.00,0.01,1.503,1.246,2.910
2025-10-13_00-06-27,1280,720,45,124427498.22,45.00,-0.01,1.532,1.240,2.964
2025-10-13_00-06-28,1280,720,45,124405782.68,45.00,0.01,1.581,1.220,2.093
2025-10-13_00-06-29,1280,720,45,124410968.32,45.00,0.00,1.451,1.242,2.716
2025-10-13_00-06-30,1280,720,45,124411500.28,45.00,0.00,1.462,1.227,1.789
2025-10-13_00-06-31,1280,720,45,124416604.42,45.00,-0.00,1.623,1.250,3.204
