timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-13_00-02-02,640,480,30,27645114.62,30.00,0.01,1.013,0.627,1.977
2025-10-13_00-02-03,640,480,30,27648450.01,30.00,-0.00,0.565,0.459,0.828
2025-10-13_00-02-04,640,480,30,27647893.03,30.00,0.00,0.597,0.439,0.909
2025-10-13_00-02-05,640,480,30,27648075.70,30.00,-0.00,0.617,0.445,0.866
2025-10-13_00-02-06,640,480,30,27648200.39,30.00,-0.00,0.599,0.438,1.039
2025-10-13_00-02-07,640,480,30,27645001.62,30.00,0.01,0.555,0.462,0.695
2025-10-13_00-02-08,640,480,30,27649786.26,30.00,-0.01,0.581,0.445,0.745
2025-10-13_00-02-09,640,480,30,27648632.43,30.00,-0.00,0.542,0.434,0.711
2025-10-13_00-02-10,640,480,30,27645595.36,30.00,0.01,0.651,0.446,1.260
2025-10-13_00-02-11,640,480,30,27650392.01,30.00,-0.01,0.604,0.460,1.112
2025-10-13_00-02-12,640,480,30,27648508.48,30.00,-0.00,0.570,0.439,0.724
2025-10-13_00-02-13,640,480,30,27645252.06,30.00,0.01,0.601,0.443,1.139
2025-10-13_00-02-14,640,480,30,27649952.53,30.00,-0.01,0.685,0.434,0.996
2025-10-13_00-02-15,640,480,30,27647979.73,30.00,0.00,0.601,0.458,0.896
2025-10-13_00-02-16,640,480,30,27645976.90,30.00,0.01,0.725,0.548,0.882
2025-10-13_00-02-17,640,480,30,27649754.65,30.00,-0.01,0.600,0.453,1.616
2025-10-13_00-02-18,640,480,30,27647728.08,30.00,0.00,0.601,0.443,0.790
2025-10-13_00-02-19,640,480,30,27648733.71,30.00,-0.00,0.640,0.512,0.764
2025-10-13_00-02-20,640,480,30,27647129.47,30.00,0.00,0.635,0.511,0.792
2025-10-13_00-02-21,640,480,30,27648732.53,30.00,-0.00,0.711,0.478,1.013
2025-10-13_00-02-22,640,480,30,27648001.35,30.00,-0.00,0.607,0.482,0.723
2025-10-13_00-02-23,640,480,30,27647286.40,30.00,0.00,0.616,0.462,0.814
2025-10-13_00-02-24,640,480,30,27647883.60,30.00,0.00,0.609,0.444,0.930
2025-10-13_00-02-25,640,480,30,27648612.17,30.00,-0.00,0.627,0.429,0.992
