timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-13_00-14-14,2560,1440,60,652498438.24,59.00,1.67,6.090,5.027,8.125
2025-10-13_00-14-15,2560,1440,60,663562251.37,60.00,-0.00,5.654,4.976,8.393
2025-10-13_00-14-16,2560,1440,60,663555232.84,60.00,-0.00,5.732,5.112,9.763
2025-10-13_00-14-17,2560,1440,60,652478896.33,59.00,1.67,5.927,5.044,8.465
2025-10-13_00-14-18,2560,1440,60,663524920.22,60.00,0.00,5.807,5.067,8.485
2025-10-13_00-14-19,2560,1440,60,663564747.08,60.00,-0.00,6.181,5.144,10.252
2025-10-13_00-14-20,2560,1440,60,663575077.81,60.00,-0.00,6.003,5.126,9.809
2025-10-13_00-14-21,2560,1440,60,663516718.83,60.00,0.01,5.879,5.038,9.890
2025-10-13_00-14-22,2560,1440,60,663540549.28,60.00,0.00,5.983,4.984,12.850
2025-10-13_00-14-23,2560,1440,60,663566443.85,60.00,-0.00,5.673,5.106,7.828
2025-10-13_00-14-24,2560,1440,60,663560676.72,60.00,-0.00,6.030,5.041,8.786
2025-10-13_00-14-25,2560,1440,60,663492712.95,59.99,0.01,6.038,5.208,9.566
2025-10-13_00-14-26,2560,1440,60,663551938.95,60.00,0.00,6.101,5.095,12.615
2025-10-13_00-14-27,2560,1440,60,663552733.89,60.00,-0.00,5.983,5.089,7.965
2025-10-13_00-14-28,2560,1440,60,663612782.95,60.01,-0.01,5.736,5.054,9.224
2025-10-13_00-14-29,2560,1440,60,663555508.22,60.00,-0.00,5.558,5.045,7.040
2025-10-13_00-14-30,2560,1440,60,652473575.52,59.00,1.67,6.068,5.070,12.629
2025-10-13_00-14-31,2560,1440,60,663553331.75,60.00,-0.00,5.456,4.926,6.659
2025-10-13_00-14-32,2560,1440,60,663551006.66,60.00,0.00,5.660,5.072,6.895
2025-10-13_00-14-33,2560,1440,60,663549069.10,60.00,0.00,5.719,5.075,10.687
2025-10-13_00-14-34,2560,1440,60,663540238.75,60.00,0.00,5.637,5.031,8.230
