timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-13_00-06-38,1280,720,60,165855001.32,59.99,0.02,2.077,1.171,5.997
2025-10-13_00-06-39,1280,720,60,165903447.27,60.01,-0.01,1.389,1.153,2.323
2025-10-13_00-06-40,1280,720,60,165894998.61,60.00,-0.00,1.365,1.138,1.907
2025-10-13_00-06-41,1280,720,60,165887069.87,60.00,0.00,1.448,1.202,2.430
2025-10-13_00-06-42,1280,720,60,165883929.54,60.00,0.00,1.453,1.153,2.182
2025-10-13_00-06-43,1280,720,60,165890565.83,60.00,-0.00,1.581,1.178,2.948
2025-10-13_00-06-44,1280,720,60,165888681.47,60.00,-0.00,1.501,1.173,2.525
2025-10-13_00-06-45,1280,720,60,165887889.19,60.00,0.00,1.371,1.177,2.016
2025-10-13_00-06-46,1280,720,60,165887213.03,60.00,0.00,1.378,1.184,1.816
2025-10-13_00-06-47,1280,720,60,165871177.68,59.99,0.01,1.553,1.195,2.692
2025-10-13_00-06-48,1280,720,60,165885623.02,60.00,0.00,1.520,1.193,2.283
2025-10-13_00-06-49,1280,720,60,165901519.48,60.00,-0.01,1.479,1.193,2.930
2025-10-13_00-06-50,1280,720,60,165888479.09,60.00,-0.00,1.439,1.178,2.566
2025-10-13_00-06-51,1280,720,60,165890902.10,60.00,-0.00,1.447,1.170,3.520
2025-10-13_00-06-52,1280,720,60,165865137.98,59.99,0.01,1.435,1.175,4.251
2025-10-13_00-06-53,1280,720,60,165909200.38,60.01,-0.01,1.465,1.182,2.782
2025-10-13_00-06-54,1280,720,60,165888546.60,60.00,-0.00,1.574,1.195,2.323
2025-10-13_00-06-55,1280,720,60,165887102.38,60.00,0.00,1.418,1.152,2.923
2025-10-13_00-06-56,1280,720,60,165872095.19,59.99,0.01,1.545,1.200,2.889
2025-10-13_00-06-57,1280,720,60,165899048.71,60.00,-0.01,1.476,1.215,3.280
2025-10-13_00-06-58,1280,720,60,165887723.13,60.00,0.00,1.618,1.158,2.787
2025-10-13_00-06-59,1280,720,60,154831123.71,56.00,6.67,1.585,1.191,4.261
2025-10-13_00-07-00,1280,720,60,165884711.67,60.00,0.00,1.409,1.169,2.501
2025-10-13_00-07-01,1280,720,60,165884584.77,60.00,0.00,1.442,1.185,2.608
2025-10-13_00-07-02,1280,720,60,163107247.95,58.99,1.68,1.462,1.166,2.185
2025-10-13_00-07-03,1280,720,60,165910277.60,60.01,-0.01,1.415,1.161,2.350
2025-10-13_00-07-04,1280,720,60,146528083.32,53.00,11.67,1.501,1.195,2.847
2025-10-13_00-07-05,1280,720,60,165889748.31,60.00,-0.00,1.498,1.217,2.385
2025-10-13_00-07-06,1280,720,60,165891998.49,60.00,-0.00,1.550,1.194,3.280
2025-10-13_00-07-07,1280,720,60,165887304.43,60.00,0.00,1.465,1.224,2.641
2025-10-13_00-07-08,1280,720,60,165871243.69,59.99,0.01,1.401,1.156,1.815
2025-10-13_00-07-09,1280,720,60,165899545.45,60.00,-0.01,1.369,1.150,1.790
2025-10-13_00-07-10,1280,720,60,165892034.00,60.00,-0.00,1.617,1.215,2.719
2025-10-13_00-07-11,1280,720,60,165881641.59,60.00,0.00,1.394,1.153,2.047
2025-10-13_00-07-12,1280,720,60,163114180.28,59.00,1.67,1.531,1.160,2.890
2025-10-13_00-07-13,1280,720,60,165901364.18,60.00,-0.01,1.382,1.167,2.221
2025-10-13_00-07-14,1280,720,60,165887342.92,60.00,0.00,1.440,1.176,2.021
2025-10-13_00-07-15,1280,720,60,157590288.87,57.00,5.00,1.673,1.194,3.758
2025-10-13_00-07-16,1280,720,60,163123490.36,59.00,1.67,1.427,1.126,1.938
2025-10-13_00-07-17,1280,720,60,165881242.83,60.00,0.00,1.415,1.166,2.025
2025-10-13_00-07-18,1280,720,60,165893031.54,60.00,-0.00,1.421,1.201,1.856
2025-10-13_00-07-19,1280,720,60,165891853.17,60.00,-0.00,1.618,1.171,3.124
2025-10-13_00-07-20,1280,720,60,165885073.95,60.00,0.00,1.495,1.191,2.557
2025-10-13_00-07-21,1280,720,60,165889989.52,60.00,-0.00,1.426,1.179,2.231
2025-10-13_00-07-22,1280,720,60,165887555.92,60.00,0.00,1.438,1.231,1.887
2025-10-13_00-07-23,1280,720,60,165886241.44,60.00,0.00,1.390,1.175,1.860
2025-10-13_00-07-24,1280,720,60,165885039.12,60.00,0.00,1.502,1.195,2.534
2025-10-13_00-07-25,1280,720,60,165890170.84,60.00,-0.00,1.405,1.171,1.805
