timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-13_00-12-24,2560,1440,45,431277900.66,39.00,13.34,8.754,5.262,21.636
2025-10-13_00-12-25,2560,1440,45,497669714.74,45.00,-0.00,5.862,5.077,9.996
2025-10-13_00-12-26,2560,1440,45,497661166.81,45.00,0.00,5.766,5.246,7.037
2025-10-13_00-12-27,2560,1440,45,486598611.44,44.00,2.22,6.298,5.279,10.678
2025-10-13_00-12-28,2560,1440,45,497665284.47,45.00,-0.00,6.136,5.155,10.083
2025-10-13_00-12-29,2560,1440,45,486603704.17,44.00,2.22,5.616,5.146,7.756
2025-10-13_00-12-30,2560,1440,45,486602784.00,44.00,2.22,6.285,5.178,9.899
2025-10-13_00-12-31,2560,1440,45,497663120.13,45.00,0.00,5.687,5.091,7.869
2025-10-13_00-12-32,2560,1440,45,497662778.24,45.00,0.00,6.363,5.210,10.802
2025-10-13_00-12-33,2560,1440,45,497666107.62,45.00,-0.00,5.660,5.212,7.032
2025-10-13_00-12-34,2560,1440,45,497662247.73,45.00,0.00,5.953,5.250,8.704
2025-10-13_00-12-35,2560,1440,45,497649949.85,45.00,0.00,5.727,5.199,7.382
2025-10-13_00-12-36,2560,1440,45,497660465.12,45.00,0.00,5.853,5.197,10.854
2025-10-13_00-12-37,2560,1440,45,497655480.64,45.00,0.00,6.775,5.200,18.669
2025-10-13_00-12-38,2560,1440,45,497685254.15,45.00,-0.00,5.555,5.102,7.789
2025-10-13_00-12-39,2560,1440,45,497649395.48,45.00,0.00,5.590,5.059,11.930
2025-10-13_00-12-40,2560,1440,45,497628470.32,45.00,0.01,5.528,5.092,7.844
2025-10-13_00-12-41,2560,1440,45,497710454.30,45.00,-0.01,5.437,5.005,6.400
2025-10-13_00-12-42,2560,1440,45,485752055.95,43.92,2.39,6.086,5.079,11.184
2025-10-13_00-12-43,2560,1440,45,498534317.78,45.08,-0.17,6.515,5.124,10.895
2025-10-13_00-12-44,2560,1440,45,486604090.04,44.00,2.22,5.791,5.093,10.241
2025-10-13_00-12-45,2560,1440,45,497342288.17,44.97,0.06,5.490,5.120,6.106
2025-10-13_00-12-46,2560,1440,45,497983359.72,45.03,-0.06,5.568,5.174,6.908
2025-10-13_00-12-47,2560,1440,45,497663971.14,45.00,0.00,5.500,5.104,6.503
2025-10-13_00-12-48,2560,1440,45,497654147.94,45.00,0.00,6.086,5.180,9.365
2025-10-13_00-12-49,2560,1440,45,497670858.90,45.00,-0.00,5.685,5.234,7.365
2025-10-13_00-12-50,2560,1440,45,497658885.06,45.00,0.00,6.156,5.240,9.701
2025-10-13_00-12-51,2560,1440,45,497604304.90,44.99,0.01,5.898,5.097,10.428
2025-10-13_00-12-52,2560,1440,45,486664272.81,44.01,2.21,6.117,5.179,10.609
2025-10-13_00-12-53,2560,1440,45,497651551.25,45.00,0.00,6.046,5.169,9.915
2025-10-13_00-12-54,2560,1440,45,497668489.47,45.00,-0.00,5.974,5.251,8.189
2025-10-13_00-12-55,2560,1440,45,497660293.92,45.00,0.00,5.621,5.144,7.469
2025-10-13_00-12-56,2560,1440,45,497667701.15,45.00,-0.00,5.780,5.199,9.887
2025-10-13_00-12-57,2560,1440,45,497663890.51,45.00,0.00,5.543,5.116,7.488
2025-10-13_00-12-58,2560,1440,45,497635433.24,45.00,0.01,5.806,5.165,7.889
2025-10-13_00-12-59,2560,1440,45,497681301.89,45.00,-0.00,6.172,5.257,10.883
2025-10-13_00-13-00,2560,1440,45,497673106.42,45.00,-0.00,5.847,5.177,10.192
2025-10-13_00-13-01,2560,1440,45,497657098.49,45.00,0.00,5.662,5.130,7.119
2025-10-13_00-13-02,2560,1440,45,486608394.09,44.00,2.22,6.017,5.111,12.238
2025-10-13_00-13-03,2560,1440,45,497653565.70,45.00,0.00,5.804,5.134,9.475
2025-10-13_00-13-04,2560,1440,45,497667791.23,45.00,-0.00,6.416,5.221,12.151
2025-10-13_00-13-05,2560,1440,45,497665939.90,45.00,-0.00,5.924,5.061,9.864
