timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-13_00-29-53,2560,1440,45,497702903.94,45.00,-0.01,6.527,5.717,9.301
2025-10-13_00-29-54,2560,1440,45,497672847.13,45.00,-0.00,7.241,5.850,10.480
2025-10-13_00-29-55,2560,1440,45,497661038.42,45.00,0.00,6.644,5.622,9.372
2025-10-13_00-29-56,2560,1440,45,497665391.97,45.00,-0.00,6.951,5.564,10.264
2025-10-13_00-29-57,2560,1440,45,497651337.76,45.00,0.00,7.849,5.643,21.441
2025-10-13_00-29-58,2560,1440,45,497663439.13,45.00,0.00,7.118,5.547,11.812
2025-10-13_00-29-59,2560,1440,45,497659584.27,45.00,0.00,6.478,5.694,8.873
2025-10-13_00-30-00,2560,1440,45,497671469.55,45.00,-0.00,7.294,5.824,11.396
2025-10-13_00-30-01,2560,1440,45,497655201.46,45.00,0.00,7.134,5.579,10.448
2025-10-13_00-30-02,2560,1440,45,497671737.30,45.00,-0.00,9.198,5.677,29.171
2025-10-13_00-30-03,2560,1440,45,497614579.91,45.00,0.01,6.812,5.685,11.215
2025-10-13_00-30-04,2560,1440,45,497671154.02,45.00,-0.00,6.417,5.529,9.796
2025-10-13_00-30-05,2560,1440,45,497704524.10,45.00,-0.01,6.831,5.639,11.543
2025-10-13_00-30-06,2560,1440,45,497652207.14,45.00,0.00,7.008,5.615,11.395
2025-10-13_00-30-07,2560,1440,45,497670799.18,45.00,-0.00,7.001,5.635,9.136
2025-10-13_00-30-08,2560,1440,45,497650983.44,45.00,0.00,7.887,5.752,17.774
2025-10-13_00-30-09,2560,1440,45,497666361.43,45.00,-0.00,6.627,5.653,8.390
2025-10-13_00-30-10,2560,1440,45,497671832.36,45.00,-0.00,7.119,5.525,10.064
2025-10-13_00-30-11,2560,1440,45,497647887.65,45.00,0.00,6.640,5.539,9.052
2025-10-13_00-30-12,2560,1440,45,497679555.47,45.00,-0.00,6.780,5.649,10.239
2025-10-13_00-30-13,2560,1440,45,497661864.04,45.00,0.00,7.883,5.773,17.819
2025-10-13_00-30-14,2560,1440,45,497613227.53,45.00,0.01,6.405,5.722,8.000
2025-10-13_00-30-15,2560,1440,45,497659952.53,45.00,0.00,6.590,5.293,9.497
