timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-13_00-23-10,1280,720,60,165874200.10,60.00,0.01,2.902,1.288,9.685
2025-10-13_00-23-11,1280,720,60,165876581.06,60.00,0.01,1.825,1.271,2.924
2025-10-13_00-23-12,1280,720,60,165899692.61,60.00,-0.01,1.828,1.309,3.902
2025-10-13_00-23-13,1280,720,60,165885251.45,60.00,0.00,1.772,1.297,3.132
2025-10-13_00-23-14,1280,720,60,165874255.33,60.00,0.01,1.752,1.302,2.475
2025-10-13_00-23-15,1280,720,60,165906995.52,60.01,-0.01,2.021,1.374,3.460
2025-10-13_00-23-16,1280,720,60,165882125.95,60.00,0.00,1.835,1.359,2.508
2025-10-13_00-23-17,1280,720,60,165892944.77,60.00,-0.00,1.817,1.251,2.915
2025-10-13_00-23-18,1280,720,60,165884447.92,60.00,0.00,1.783,1.288,3.191
2025-10-13_00-23-19,1280,720,60,165885598.31,60.00,0.00,1.903,1.326,3.788
2025-10-13_00-23-20,1280,720,60,165888843.54,60.00,-0.00,2.246,1.340,3.707
2025-10-13_00-23-21,1280,720,60,165885008.60,60.00,0.00,1.806,1.387,2.776
2025-10-13_00-23-22,1280,720,60,165890020.04,60.00,-0.00,1.725,1.279,2.672
2025-10-13_00-23-23,1280,720,60,165870740.15,59.99,0.01,1.627,1.327,2.427
2025-10-13_00-23-24,1280,720,60,165908342.02,60.01,-0.01,1.717,1.298,2.810
2025-10-13_00-23-25,1280,720,60,165882503.48,60.00,0.00,1.766,1.343,2.666
2025-10-13_00-23-26,1280,720,60,165889164.21,60.00,-0.00,2.019,1.298,4.852
2025-10-13_00-23-27,1280,720,60,165887169.90,60.00,0.00,1.706,1.289,3.825
2025-10-13_00-23-28,1280,720,60,165887170.07,60.00,0.00,1.818,1.258,2.577
2025-10-13_00-23-29,1280,720,60,165874377.57,60.00,0.01,1.610,1.286,2.319
2025-10-13_00-23-30,1280,720,60,165898321.70,60.00,-0.01,1.807,1.354,3.436
2025-10-13_00-23-31,1280,720,60,165873559.05,59.99,0.01,1.956,1.320,3.820
