timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-13_00-31-06,2560,1440,60,663542084.69,60.00,0.00,7.182,5.951,10.162
2025-10-13_00-31-07,2560,1440,60,663562072.87,60.00,-0.00,8.042,5.543,17.692
2025-10-13_00-31-08,2560,1440,60,663551865.30,60.00,0.00,6.835,5.400,9.773
2025-10-13_00-31-09,2560,1440,60,663535199.95,60.00,0.00,6.849,5.570,9.967
2025-10-13_00-31-10,2560,1440,60,663560819.39,60.00,-0.00,6.483,5.366,9.124
2025-10-13_00-31-11,2560,1440,60,663553522.86,60.00,-0.00,6.867,5.715,11.544
2025-10-13_00-31-12,2560,1440,60,663547375.74,60.00,0.00,6.842,5.633,9.422
2025-10-13_00-31-13,2560,1440,60,663541549.22,60.00,0.00,7.416,5.567,11.811
2025-10-13_00-31-14,2560,1440,60,663563198.29,60.00,-0.00,6.686,5.575,9.578
2025-10-13_00-31-15,2560,1440,60,663512460.63,60.00,0.01,7.001,5.457,10.763
2025-10-13_00-31-16,2560,1440,60,663581259.95,60.00,-0.00,6.885,5.532,10.063
2025-10-13_00-31-17,2560,1440,60,663525395.29,60.00,0.00,7.022,5.708,10.473
2025-10-13_00-31-18,2560,1440,60,663567228.87,60.00,-0.00,7.397,5.525,12.284
2025-10-13_00-31-19,2560,1440,60,663564188.35,60.00,-0.00,6.146,5.442,8.164
2025-10-13_00-31-20,2560,1440,60,663522347.19,60.00,0.00,6.707,5.634,9.818
2025-10-13_00-31-21,2560,1440,60,663571234.94,60.00,-0.00,6.714,5.401,9.483
2025-10-13_00-31-22,2560,1440,60,663559465.71,60.00,-0.00,6.439,5.505,9.593
2025-10-13_00-31-23,2560,1440,60,663547755.95,60.00,0.00,7.923,5.793,23.701
2025-10-13_00-31-24,2560,1440,60,663484201.20,59.99,0.01,6.380,5.411,10.190
2025-10-13_00-31-25,2560,1440,60,663616187.61,60.01,-0.01,6.430,5.553,9.798
2025-10-13_00-31-26,2560,1440,60,663544312.84,60.00,0.00,6.738,5.574,9.410
2025-10-13_00-31-27,2560,1440,60,663549309.31,60.00,0.00,6.455,5.521,10.330
2025-10-13_00-31-28,2560,1440,60,663553416.69,60.00,-0.00,6.661,5.591,9.912
2025-10-13_00-31-29,2560,1440,60,663540685.97,60.00,0.00,8.636,5.635,20.814
