timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-13_00-28-02,2560,1440,30,331741581.15,30.00,0.01,10.295,7.941,24.967
2025-10-13_00-28-03,2560,1440,30,331724919.34,30.00,0.02,7.010,5.792,8.619
2025-10-13_00-28-04,2560,1440,30,331834970.39,30.01,-0.02,7.760,5.833,10.651
2025-10-13_00-28-05,2560,1440,30,331774060.12,30.00,0.00,7.382,5.771,13.455
2025-10-13_00-28-06,2560,1440,30,331777555.70,30.00,-0.00,6.774,5.893,11.195
2025-10-13_00-28-07,2560,1440,30,331768489.09,30.00,0.00,6.909,5.689,11.634
2025-10-13_00-28-08,2560,1440,30,331775760.46,30.00,0.00,7.122,5.969,8.985
2025-10-13_00-28-09,2560,1440,30,331782380.84,30.00,-0.00,7.096,5.926,8.574
2025-10-13_00-28-10,2560,1440,30,331771787.16,30.00,0.00,7.762,5.943,12.373
2025-10-13_00-28-11,2560,1440,30,331741225.23,30.00,0.01,7.083,5.857,10.128
2025-10-13_00-28-12,2560,1440,30,331806370.57,30.00,-0.01,7.038,5.870,8.998
2025-10-13_00-28-13,2560,1440,30,331753971.87,30.00,0.01,6.785,5.743,8.582
2025-10-13_00-28-14,2560,1440,30,331757662.76,30.00,0.01,6.795,5.777,8.644
2025-10-13_00-28-15,2560,1440,30,331818632.72,30.00,-0.01,7.322,6.026,10.225
2025-10-13_00-28-16,2560,1440,30,331775777.38,30.00,0.00,6.900,5.731,9.111
2025-10-13_00-28-17,2560,1440,30,331735069.53,30.00,0.01,6.609,5.818,7.703
2025-10-13_00-28-18,2560,1440,30,331813446.47,30.00,-0.01,7.478,5.932,10.871
2025-10-13_00-28-19,2560,1440,30,331773890.91,30.00,0.00,7.468,5.849,10.605
2025-10-13_00-28-20,2560,1440,30,331777159.56,30.00,-0.00,7.884,6.136,12.850
2025-10-13_00-28-21,2560,1440,30,331764174.60,30.00,0.00,7.924,5.805,12.655
2025-10-13_00-28-22,2560,1440,30,331737875.69,30.00,0.01,6.916,5.755,8.969
2025-10-13_00-28-23,2560,1440,30,331806191.38,30.00,-0.01,6.814,5.677,8.909
2025-10-13_00-28-24,2560,1440,30,331791522.53,30.00,-0.00,7.271,5.720,9.644
2025-10-13_00-28-25,2560,1440,30,331736195.64,30.00,0.01,6.865,5.938,7.907
2025-10-13_00-28-26,2560,1440,30,331812056.36,30.00,-0.01,8.225,5.940,15.039
2025-10-13_00-28-27,2560,1440,30,331779123.37,30.00,-0.00,7.530,5.965,9.855
2025-10-13_00-28-28,2560,1440,30,331773606.59,30.00,0.00,6.780,5.756,9.686
2025-10-13_00-28-29,2560,1440,30,331773510.04,30.00,0.00,6.647,5.755,8.682
2025-10-13_00-28-30,2560,1440,30,331775867.95,30.00,0.00,6.536,5.697,8.526
2025-10-13_00-28-31,2560,1440,30,331776457.85,30.00,-0.00,7.623,5.729,12.706
2025-10-13_00-28-32,2560,1440,30,331732860.80,30.00,0.01,6.733,5.827,8.881
2025-10-13_00-28-33,2560,1440,30,331783880.53,30.00,-0.00,6.574,5.755,8.743
2025-10-13_00-28-34,2560,1440,30,331767640.45,30.00,0.00,6.850,5.903,9.045
2025-10-13_00-28-35,2560,1440,30,331815545.11,30.00,-0.01,6.856,6.010,8.683
2025-10-13_00-28-36,2560,1440,30,331771849.87,30.00,0.00,7.206,5.758,9.845
2025-10-13_00-28-37,2560,1440,30,331776707.02,30.00,-0.00,7.744,5.871,16.166
2025-10-13_00-28-38,2560,1440,30,331775258.81,30.00,0.00,6.616,5.903,8.684
2025-10-13_00-28-39,2560,1440,30,331770108.76,30.00,0.00,6.517,5.802,9.935
2025-10-13_00-28-40,2560,1440,30,331749547.62,30.00,0.01,7.180,5.741,11.232
2025-10-13_00-28-41,2560,1440,30,331809343.19,30.00,-0.01,7.009,5.826,9.029
2025-10-13_00-28-42,2560,1440,30,331771684.65,30.00,0.00,8.681,5.940,16.839
2025-10-13_00-28-43,2560,1440,30,331762348.31,30.00,0.00,6.893,5.930,10.276
2025-10-13_00-28-44,2560,1440,30,331786859.05,30.00,-0.00,6.823,5.789,8.802
2025-10-13_00-28-45,2560,1440,30,331776400.12,30.00,-0.00,6.650,5.715,9.411
2025-10-13_00-28-46,2560,1440,30,331776389.84,30.00,-0.00,6.905,5.727,9.813
2025-10-13_00-28-47,2560,1440,30,331773724.36,30.00,0.00,7.875,5.943,13.805
2025-10-13_00-28-48,2560,1440,30,331745341.75,30.00,0.01,6.836,5.809,9.374
2025-10-13_00-28-49,2560,1440,30,331805173.64,30.00,-0.01,7.589,5.825,10.808
2025-10-13_00-28-50,2560,1440,30,331774908.46,30.00,0.00,7.444,5.869,11.173
2025-10-13_00-28-51,2560,1440,30,331777056.71,30.00,-0.00,6.619,5.785,11.038
2025-10-13_00-28-52,2560,1440,30,331762432.58,30.00,0.00,7.273,5.995,8.626
2025-10-13_00-28-53,2560,1440,30,331785072.00,30.00,-0.00,7.331,5.971,10.868
2025-10-13_00-28-54,2560,1440,30,331775675.52,30.00,0.00,6.884,5.758,9.349
2025-10-13_00-28-55,2560,1440,30,331772258.27,30.00,0.00,6.908,5.868,8.343
2025-10-13_00-28-56,2560,1440,30,331738664.47,30.00,0.01,6.951,5.659,9.394
2025-10-13_00-28-57,2560,1440,30,331804539.84,30.00,-0.01,6.788,5.784,8.974
2025-10-13_00-28-58,2560,1440,30,331784378.22,30.00,-0.00,7.768,5.845,20.385
2025-10-13_00-28-59,2560,1440,30,331743168.04,30.00,0.01,6.674,5.736,10.264
2025-10-13_00-29-00,2560,1440,30,331805398.62,30.00,-0.01,6.717,5.820,8.237
2025-10-13_00-29-01,2560,1440,30,331779066.30,30.00,-0.00,6.843,5.780,10.275
2025-10-13_00-29-02,2560,1440,30,331773349.13,30.00,0.00,7.527,6.001,10.245
2025-10-13_00-29-03,2560,1440,30,331773095.99,30.00,0.00,7.718,5.872,27.921
