timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-13_00-18-19,640,480,30,27645785.10,30.00,0.01,1.104,0.731,2.677
2025-10-13_00-18-20,640,480,30,27648508.87,30.00,-0.00,0.847,0.485,1.297
2025-10-13_00-18-21,640,480,30,27644609.42,30.00,0.01,1.189,0.670,1.922
2025-10-13_00-18-22,640,480,30,27651276.01,30.00,-0.01,0.954,0.623,1.655
2025-10-13_00-18-23,640,480,30,27647156.15,30.00,0.00,0.828,0.518,1.668
2025-10-13_00-18-24,640,480,30,27645608.27,30.00,0.01,0.692,0.530,1.048
2025-10-13_00-18-25,640,480,30,27651042.11,30.00,-0.01,0.627,0.472,0.957
2025-10-13_00-18-26,640,480,30,27647604.28,30.00,0.00,0.707,0.487,1.060
2025-10-13_00-18-27,640,480,30,27647293.94,30.00,0.00,0.937,0.617,2.175
2025-10-13_00-18-28,640,480,30,27648132.99,30.00,-0.00,0.858,0.590,1.176
2025-10-13_00-18-29,640,480,30,27647991.37,30.00,0.00,0.699,0.474,1.217
2025-10-13_00-18-30,640,480,30,27647938.79,30.00,0.00,0.965,0.628,1.517
2025-10-13_00-18-31,640,480,30,27648315.80,30.00,-0.00,1.038,0.577,1.829
2025-10-13_00-18-32,640,480,30,27645035.40,30.00,0.01,1.049,0.707,2.172
2025-10-13_00-18-33,640,480,30,27651139.68,30.00,-0.01,1.089,0.681,1.455
2025-10-13_00-18-34,640,480,30,27646827.58,30.00,0.00,1.174,0.894,1.828
2025-10-13_00-18-35,640,480,30,27648222.90,30.00,-0.00,1.225,0.752,1.697
2025-10-13_00-18-36,640,480,30,27648724.62,30.00,-0.00,0.828,0.574,1.652
2025-10-13_00-18-37,640,480,30,27647869.75,30.00,0.00,0.893,0.528,1.517
2025-10-13_00-18-38,640,480,30,27647076.31,30.00,0.00,1.018,0.744,1.326
2025-10-13_00-18-39,640,480,30,27648119.25,30.00,-0.00,1.087,0.774,1.669
2025-10-13_00-18-40,640,480,30,27648658.95,30.00,-0.00,0.900,0.520,2.191
2025-10-13_00-18-41,640,480,30,27645105.25,30.00,0.01,1.127,0.801,1.467
2025-10-13_00-18-42,640,480,30,27650151.35,30.00,-0.01,1.003,0.492,1.426
2025-10-13_00-18-43,640,480,30,27647408.21,30.00,0.00,1.083,0.813,1.485
2025-10-13_00-18-44,640,480,30,27648891.65,30.00,-0.00,1.075,0.860,1.836
2025-10-13_00-18-45,640,480,30,27647754.43,30.00,0.00,0.779,0.591,0.996
2025-10-13_00-18-46,640,480,30,27647923.33,30.00,0.00,0.802,0.661,1.178
2025-10-13_00-18-47,640,480,30,27647208.27,30.00,0.00,0.824,0.533,1.345
2025-10-13_00-18-48,640,480,30,27647821.53,30.00,0.00,0.951,0.707,1.475
2025-10-13_00-18-49,640,480,30,27648368.53,30.00,-0.00,0.930,0.624,1.323
2025-10-13_00-18-50,640,480,30,27647574.01,30.00,0.00,0.891,0.602,1.277
2025-10-13_00-18-51,640,480,30,27645141.99,30.00,0.01,1.002,0.681,1.480
2025-10-13_00-18-52,640,480,30,27648735.73,30.00,-0.00,0.945,0.567,1.419
2025-10-13_00-18-53,640,480,30,27649879.22,30.00,-0.01,0.978,0.529,1.408
2025-10-13_00-18-54,640,480,30,27648847.88,30.00,-0.00,0.929,0.564,1.752
2025-10-13_00-18-55,640,480,30,27644954.08,30.00,0.01,0.994,0.636,1.867
2025-10-13_00-18-56,640,480,30,27650262.10,30.00,-0.01,0.833,0.595,1.111
2025-10-13_00-18-57,640,480,30,27648593.31,30.00,-0.00,0.795,0.511,1.365
2025-10-13_00-18-58,640,480,30,27647634.91,30.00,0.00,0.798,0.526,1.232
2025-10-13_00-18-59,640,480,30,27647460.21,30.00,0.00,0.766,0.481,1.715
2025-10-13_00-19-00,640,480,30,27645235.67,30.00,0.01,1.030,0.574,1.661
2025-10-13_00-19-01,640,480,30,27648009.48,30.00,-0.00,0.949,0.604,1.579
2025-10-13_00-19-02,640,480,30,27650404.89,30.00,-0.01,1.078,0.594,1.871
2025-10-13_00-19-03,640,480,30,27648745.69,30.00,-0.00,0.726,0.471,1.589
2025-10-13_00-19-04,640,480,30,27644403.21,30.00,0.01,0.858,0.544,1.576
2025-10-13_00-19-05,640,480,30,27651455.52,30.00,-0.01,1.009,0.645,1.916
2025-10-13_00-19-06,640,480,30,27645473.56,30.00,0.01,1.033,0.619,1.411
2025-10-13_00-19-07,640,480,30,27650397.48,30.00,-0.01,0.778,0.532,1.242
2025-10-13_00-19-08,640,480,30,27647821.56,30.00,0.00,0.727,0.490,1.170
2025-10-13_00-19-09,640,480,30,27644621.69,30.00,0.01,0.856,0.548,1.541
2025-10-13_00-19-10,640,480,30,27651262.21,30.00,-0.01,0.770,0.523,1.256
2025-10-13_00-19-11,640,480,30,27644438.82,30.00,0.01,0.743,0.558,1.486
2025-10-13_00-19-12,640,480,30,27647588.47,30.00,0.00,0.731,0.523,1.385
2025-10-13_00-19-13,640,480,30,27647895.08,30.00,0.00,1.045,0.705,1.431
2025-10-13_00-19-14,640,480,30,27651277.48,30.00,-0.01,0.914,0.653,1.376
2025-10-13_00-19-15,640,480,30,27647563.47,30.00,0.00,1.035,0.505,2.716
2025-10-13_00-19-16,640,480,30,27648247.09,30.00,-0.00,0.848,0.578,1.656
2025-10-13_00-19-17,640,480,30,27648306.59,30.00,-0.00,0.743,0.515,0.930
2025-10-13_00-19-18,640,480,30,27648158.37,30.00,-0.00,0.724,0.487,1.299
2025-10-13_00-19-19,640,480,30,27647114.91,30.00,0.00,0.905,0.545,1.187
